Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Preventative Care Measures,IMM_2,Immunization for influenza,77,523,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,93,44,,01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_10,Assessed for Rehabilitation,69,32,,01/01/2015,09/30/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_2,Discharged on Antithrombotic Therapy,97,32,,01/01/2015,09/30/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,1,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_4,Thrombolytic Therapy,Not Available,3,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,32,,01/01/2015,09/30/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_6,Discharged on Statin Medication,98,42,,01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Stroke care,STK_8,Stroke Education,26,39,,01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39009F,PHILADELPHIA VA MEDICAL CENTER,UNIVERSITY AND WOODLAND AVENU,PHILADELPHIA,PA,19104,PHILADELPHIA,2158235857,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,256,266,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,68,160,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Preventative Care Measures,IMM_2,Immunization for influenza,71,589,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,88,56,,01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_10,Assessed for Rehabilitation,93,46,,01/01/2015,09/30/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,43,,01/01/2015,09/30/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,4,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_4,Thrombolytic Therapy,Not Available,2,The number of cases/patients is too few to report for scoring,01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,100,41,,01/01/2015,09/30/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_6,Discharged on Statin Medication,100,47,,01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Stroke care,STK_8,Stroke Education,80,41,,01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Blood clot prevention and treatment,VTE_1,Venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Blood clot prevention and treatment,VTE_2,ICU venous thromboembolism prophylaxis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Blood clot prevention and treatment,VTE_3,Anticoagulation overlap therapy,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Blood clot prevention and treatment,VTE_5,Warfarin therapy discharge instructions,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,ALLEGHENY,4126886100,Blood clot prevention and treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Emergency Department (ED) Measures,ED_1b,Median time from ED arrival to ED departure for admitted ED patients,247,360,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Emergency Department (ED) Measures,ED_2b,Admit Decision Time to ED Departure Time for Admitted Patients,112,333,Data submitted were based on a sample of cases/patients. following specific rules for selection.,01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Preventative Care Measures,IMM_2,Immunization for influenza,84,280,Submitted data based on sample cases following specific rules for selection; data submitted does not cover the entire evaluation period or there was no data to submit during part of the evaluation period.,10/01/2014,03/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Acute Myocardial Infarction (AMI),OP_1,Median Time to Fibrinolysis,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Emergency Department (ED) Measures,OP_18b,Median time from ED arrival to ED departure for discharged ED patients,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Acute Myocardial Infarction (AMI),OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Emergency Department (ED) Measures,OP_20,Door to diagnostic eval,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Emergency Department (ED) Measures,OP_21,Median time to pain med,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Emergency Department (ED) Measures,OP_23,Head CT results,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Acute Myocardial Infarction (AMI),OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Acute Myocardial Infarction (AMI),OP_4,Aspirin at Arrival,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Acute Myocardial Infarction (AMI),OP_5,Median Time to ECG,,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Stroke care,STK_1,Venous Thromboembolism (VTE) Prophylaxis,94,18,,01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Stroke care,STK_10,Assessed for Rehabilitation,93,14,,01/01/2015,09/30/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Stroke care,STK_2,Discharged on Antithrombotic Therapy,100,13,,01/01/2015,09/30/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Stroke care,STK_3,Anticoagulation Therapy for Atrial Fibrillation/Flutter,Not Available,2,The number of cases/patients is too few to report for scoring,01/01/2015,09/30/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Stroke care,STK_4,Thrombolytic Therapy,Not Available,0,"No cases met the criteria for this measure, no data to report or score.",01/01/2015,12/31/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Stroke care,STK_5,Antithrombotic Therapy by End of Hospital Day 2,93,15,,01/01/2015,09/30/2015
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,5708243521,Stroke care,STK_6,Discharged on Statin Medication,100,12,,01/01/2015,12/31/2015
