State,Hospital Name,PSI_90_SAFETY,State Average,Difference
IL,TAYLORVILLE MEMORIAL HOSPITAL,0.991876085,0.991876085,0
IL,THE CARLE FOUNDATION HOSPITAL,1.005394,0.991876085,0.013517915
IL,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,0.96618,0.991876085,-0.025696085
IL,THOMAS H BOYD MEMORIAL HOSPITAL,0.991876085,0.991876085,0
IL,THOREK MEMORIAL HOSPITAL,1.018799,0.991876085,0.026922915
IL,TOUCHETTE REGIONAL HOSPITAL INC,1.055681,0.991876085,0.063804915
IL,TRINITY ROCK ISLAND,0.92,0.991876085,-0.071876085
IL,UNION COUNTY HOSPITAL,0.991876085,0.991876085,0
IL,UNIVERSITY OF ILLINOIS HOSPITAL,1.277261,0.991876085,0.285384915
IL,VALLEY WEST COMMUNITY HOSPITAL,0.991876085,0.991876085,0
IL,VISTA MEDICAL CENTER EAST,0.995138,0.991876085,0.003261915
IL,VISTA MEDICAL CENTER WEST,0.999745,0.991876085,0.007868915
IL,WABASH GENERAL HOSPITAL 1,0.991876085,0.991876085,0
IL,WARNER HOSPITAL AND HEALTH SERVICES,0.991876085,0.991876085,0
IL,WASHINGTON COUNTY HOSPITAL*,0.991876085,0.991876085,0
IL,WEST SUBURBAN MEDICAL CENTER,1.217648,0.991876085,0.225771915
IL,WESTLAKE COMMUNITY HOSPITAL,1.054696,0.991876085,0.062819915
IN,ADAMS MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,BAPTIST HEALTH FLOYD,1.225269,0.98597181,0.23929719
IN,BLUFFTON REGIONAL MEDICAL CENTER,0.951526,0.98597181,-0.03444581
IN,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,0.98597181,0.98597181,0
IN,CLARK MEMORIAL HOSPITAL,1.111522,0.98597181,0.12555019
IN,COLUMBUS REGIONAL HOSPITAL,0.933849,0.98597181,-0.05212281
IN,COMMUNITY HOSPITAL,1.018712,0.98597181,0.03274019
IN,COMMUNITY HOSPITAL EAST,0.908768,0.98597181,-0.07720381
IN,COMMUNITY HOSPITAL NORTH,1.029354,0.98597181,0.04338219
IN,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,1.155427,0.98597181,0.16945519
IN,COMMUNITY HOSPITAL OF BREMEN INC,0.98597181,0.98597181,0
IN,COMMUNITY HOSPITAL SOUTH,1.03,0.98597181,0.04402819
IN,COMMUNITY HOWARD REGIONAL HEALTH INC,0.99,0.98597181,0.00402819
IN,DAVIESS COMMUNITY HOSPITAL,0.907483,0.98597181,-0.07848881
IN,DEACONESS HOSPITAL INC,1.061197,0.98597181,0.07522519
IN,DEARBORN COUNTY HOSPITAL,0.946732,0.98597181,-0.03923981
IN,DECATUR COUNTY MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,DEKALB HEALTH,1.02666,0.98597181,0.04068819
IN,DUKES MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,DUPONT HOSPITAL LLC,0.988458,0.98597181,0.00248619
IN,ELKHART GENERAL HOSPITAL,1.190796,0.98597181,0.20482419
IN,ESKENAZI HEALTH,1.228176,0.98597181,0.24220419
IN,FAIRBANKS,0.996123,0.98597181,0.01015119
IN,FAYETTE REGIONAL HEALTH SYSTEM,0.967067,0.98597181,-0.01890481
IN,FRANCISCAN HEALTH CARMEL,0.925085,0.98597181,-0.06088681
IN,FRANCISCAN HEALTH CRAWFORDSVILLE,0.93,0.98597181,-0.05597181
IN,FRANCISCAN HEALTH CROWN POINT,1.021269,0.98597181,0.03529719
IN,FRANCISCAN HEALTH DYER,0.97,0.98597181,-0.01597181
IN,FRANCISCAN HEALTH HAMMOND,0.91,0.98597181,-0.07597181
IN,FRANCISCAN HEALTH INDIANAPOLIS,1.281208,0.98597181,0.29523619
IN,FRANCISCAN HEALTH LAFAYETTE,0.92,0.98597181,-0.06597181
IN,FRANCISCAN HEALTH MICHIGAN CITY,0.97,0.98597181,-0.01597181
IN,FRANCISCAN HEALTH MOORESVILLE,0.847097,0.98597181,-0.13887481
IN,FRANCISCAN HEALTH MUNSTER,0.9,0.98597181,-0.08597181
IN,"FRANCISCAN HEALTH RENSSELAER, INC",0.98597181,0.98597181,0
IN,GIBSON GENERAL HOSPITAL,0.98597181,0.98597181,0
IN,GOOD SAMARITAN HOSPITAL,0.9961,0.98597181,0.01012819
IN,GOSHEN GENERAL HOSPITAL,1.11,0.98597181,0.12402819
IN,GREENE COUNTY GENERAL HOSPITAL,0.98597181,0.98597181,0
IN,HANCOCK REGIONAL HOSPITAL,0.988637,0.98597181,0.00266519
IN,HARRISON COUNTY HOSPITAL,0.98597181,0.98597181,0
IN,HENDRICKS REGIONAL HEALTH,0.852966,0.98597181,-0.13300581
IN,HENRY COUNTY MEMORIAL HOSPITAL,0.893951,0.98597181,-0.09202081
IN,INDIANA UNIVERSITY HEALTH,0.91,0.98597181,-0.07597181
IN,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,0.973326,0.98597181,-0.01264581
IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,1.017591,0.98597181,0.03161919
IN,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,0.98597181,0.98597181,0
IN,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,0.98597181,0.98597181,0
IN,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,0.924019,0.98597181,-0.06195281
IN,INDIANA UNIVERSITY HEALTH FRANKFORT INC,0.98597181,0.98597181,0
IN,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,0.870768,0.98597181,-0.11520381
IN,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,0.98597181,0.98597181,0
IN,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,0.98597181,0.98597181,0
IN,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,IU HEALTH WEST HOSPITAL,1.019793,0.98597181,0.03382119
IN,JAY COUNTY HOSPITAL,0.98597181,0.98597181,0
IN,JOHNSON MEMORIAL HOSPITAL,1.026501,0.98597181,0.04052919
IN,KENTUCKIANA MEDICAL CENTER LLC,1.264389,0.98597181,0.27841719
IN,KING'S DAUGHTERS' HEALTH,0.96341,0.98597181,-0.02256181
IN,KOSCIUSKO COMMUNITY HOSPITAL,0.936951,0.98597181,-0.04902081
IN,LA PORTE HOSPITAL,0.980194,0.98597181,-0.00577781
IN,LUTHERAN HOSPITAL OF INDIANA,1.161694,0.98597181,0.17572219
IN,MAJOR HOSPITAL,1.006944,0.98597181,0.02097219
IN,MARGARET MARY HEALTH,0.98597181,0.98597181,0
IN,MARION GENERAL HOSPITAL,1.070577,0.98597181,0.08460519
IN,MEMORIAL HOSPITAL,0.97461,0.98597181,-0.01136181
IN,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,0.833091,0.98597181,-0.15288081
IN,MEMORIAL HOSPITAL OF SOUTH BEND,0.756784,0.98597181,-0.22918781
IN,METHODIST HOSPITALS INC,0.946928,0.98597181,-0.03904381
IN,MONROE HOSPITAL,0.98597181,0.98597181,0
IN,ORTHOINDY HOSPITAL,0.74,0.98597181,-0.24597181
IN,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,0.760535,0.98597181,-0.22543681
IN,PARKVIEW HUNTINGTON HOSPITAL,0.982604,0.98597181,-0.00336781
IN,PARKVIEW LAGRANGE HOSPITAL,0.98597181,0.98597181,0
IN,PARKVIEW NOBLE HOSPITAL,0.976945,0.98597181,-0.00902681
IN,PARKVIEW REGIONAL MEDICAL CENTER,1.139133,0.98597181,0.15316119
IN,"PARKVIEW WABASH HOSPITAL, INC",0.98597181,0.98597181,0
IN,PARKVIEW WHITLEY HOSPITAL,0.987668,0.98597181,0.00169619
IN,PERRY COUNTY MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,PHYSICIANS' MEDICAL CENTER LLC,0.922625,0.98597181,-0.06334681
IN,PINNACLE HOSPITAL,0.937365,0.98597181,-0.04860681
IN,PORTER REGIONAL HOSPITAL,0.859104,0.98597181,-0.12686781
IN,PULASKI MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,PUTNAM COUNTY HOSPITAL,0.98597181,0.98597181,0
IN,REID HEALTH,0.96,0.98597181,-0.02597181
IN,RIVERVIEW HEALTH,0.834495,0.98597181,-0.15147681
IN,RUSH MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,SAINT JOSEPH REGIONAL MEDICAL CENTER,1.06,0.98597181,0.07402819
IN,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1.082562,0.98597181,0.09659019
IN,SCHNECK MEDICAL CENTER,0.902588,0.98597181,-0.08338381
IN,SCOTT MEMORIAL HOSPITAL,0.98597181,0.98597181,0
IN,ST CATHERINE HOSPITAL INC,1.046562,0.98597181,0.06059019
IN,ST JOSEPH HOSPITAL,0.980239,0.98597181,-0.00573281
IN,ST MARY MEDICAL CENTER INC,1.045934,0.98597181,0.05996219
IN,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,1.14,0.98597181,0.15402819
IN,ST VINCENT CARMEL HOSPITAL INC,1.06,0.98597181,0.07402819
IN,ST VINCENT CLAY HOSPITAL INC,0.98597181,0.98597181,0
IN,ST VINCENT DUNN HOSPITAL INC,0.98597181,0.98597181,0
IN,ST VINCENT EVANSVILLE,1.33,0.98597181,0.34402819
IN,ST VINCENT FISHERS HOSPITAL INC,0.975076,0.98597181,-0.01089581
IN,ST VINCENT HEART CENTER OF INDIANA LLC,0.686141,0.98597181,-0.29983081
IN,ST VINCENT HOSPITAL & HEALTH SERVICES,1.06,0.98597181,0.07402819
IN,ST VINCENT JENNINGS HOSPITAL INC,0.98597181,0.98597181,0
IN,ST VINCENT KOKOMO,0.99,0.98597181,0.00402819
IN,ST VINCENT MERCY HOSPITAL,0.98597181,0.98597181,0
IN,ST VINCENT RANDOLPH HOSPITAL INC,0.98597181,0.98597181,0
IN,ST VINCENT SALEM HOSPITAL INC,0.98597181,0.98597181,0
IN,ST VINCENT WARRICK,0.98597181,0.98597181,0
IN,ST VINCENT WILLIAMSPORT HOSPITAL INC,0.98597181,0.98597181,0
IN,STARKE HOSPITAL,0.98,0.98597181,-0.00597181
IN,SULLIVAN COUNTY COMMUNITY HOSPITAL,0.98597181,0.98597181,0
IN,TERRE HAUTE REGIONAL HOSPITAL,1.130761,0.98597181,0.14478919
IN,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,0.812932,0.98597181,-0.17303981
IN,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,0.737873,0.98597181,-0.24809881
IN,UNION HOSPITAL CLINTON,0.98597181,0.98597181,0
IN,UNION HOSPITAL INC,0.99,0.98597181,0.00402819
IN,UNITY MEDICAL AND SURGICAL HOSPITAL,0.899906,0.98597181,-0.08606581
IN,WITHAM HEALTH SERVICES,1.018223,0.98597181,0.03225119
IN,WOMEN'S HOSPITAL THE,0.971359,0.98597181,-0.01461281
IN,WOODLAWN HOSPITAL,0.98597181,0.98597181,0
KS,ALLEN COUNTY REGIONAL HOSPITAL,0.958649352,0.958649352,0
KS,ANDERSON COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,ANTHONY MEDICAL CENTER,0.958649352,0.958649352,0
KS,ASHLAND HEALTH CENTER,0.958649352,0.958649352,0
KS,ATCHISON HOSPITAL,0.958649352,0.958649352,0
KS,"BLUE VALLEY HOSPITAL, INC",0.983403,0.958649352,0.024753648
KS,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,0.980606,0.958649352,0.021956648
KS,CHEYENNE COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,CHILDREN'S MERCY HOSPITAL KANSAS,0.958649352,0.958649352,0
KS,CITIZENS MEDICAL CENTER,0.992662,0.958649352,0.034012648
KS,CLARA BARTON HOSPITAL,0.958649352,0.958649352,0
KS,CLAY COUNTY MEDICAL CENTER,0.958649352,0.958649352,0
KS,CLOUD COUNTY HEALTH CENTER,0.958649352,0.958649352,0
KS,COFFEY COUNTY HOSPITAL,0.985532,0.958649352,0.026882648
KS,COFFEYVILLE REGIONAL MEDICAL CENTER,0.89727,0.958649352,-0.061379352
KS,COMANCHE COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",0.958649352,0.958649352,0
KS,"COMMUNITY MEMORIAL HEALTHCARE, INC",0.958649352,0.958649352,0
KS,DECATUR COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,DOCTORS HOSPITAL LLC,0.925068,0.958649352,-0.033581352
KS,EDWARDS COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,ELLINWOOD DISTRICT HOSPITAL,0.958649352,0.958649352,0
KS,ELLSWORTH COUNTY MEDICAL CENTER,0.958649352,0.958649352,0
KS,FREDONIA REGIONAL HOSPITAL,0.958649352,0.958649352,0
KS,FW HUSTON MEDICAL CENTER,0.958649352,0.958649352,0
KS,GEARY COMMUNITY HOSPITAL,0.943873,0.958649352,-0.014776352
KS,GIRARD MEDICAL CENTER,0.958649352,0.958649352,0
KS,GOODLAND REGIONAL MEDICAL CENTER,0.958649352,0.958649352,0
KS,GOVE COUNTY MEDICAL CENTER,0.958649352,0.958649352,0
KS,GRAHAM COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,GREAT BEND REGIONAL HOSPITAL,0.961933,0.958649352,0.003283648
KS,GREELEY COUNTY HEALTH SERVICES,0.958649352,0.958649352,0
KS,GREENWOOD COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,GRISELL MEMORIAL HOSPITAL,0.958649352,0.958649352,0
KS,HAMILTON COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,HANOVER HOSPITAL,0.958649352,0.958649352,0
KS,HARPER HOSPITAL DISTRICT NO 5,0.958649352,0.958649352,0
KS,HAYS MEDICAL CENTER,0.920333,0.958649352,-0.038316352
KS,HERINGTON MUNICIPAL HOSPITAL,0.958649352,0.958649352,0
KS,HIAWATHA COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,HILLSBORO COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,HODGEMAN COUNTY HEALTH CENTER,0.958649352,0.958649352,0
KS,HOLTON COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,HORTON COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,HOSPITAL DISTRICT #1 OF RICE COUNTY,0.958649352,0.958649352,0
KS,HUTCHINSON REGIONAL MEDICAL CENTER INC,1.180907,0.958649352,0.222257648
KS,JEWELL COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,KANSAS CITY ORTHOPAEDIC INSTITUTE,0.914594,0.958649352,-0.044055352
KS,KANSAS HEART HOSPITAL,0.828616,0.958649352,-0.130033352
KS,KANSAS MEDICAL CENTER LLC,0.824404,0.958649352,-0.134245352
KS,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",0.715253,0.958649352,-0.243396352
KS,KANSAS SURGERY & RECOVERY CENTER,0.751214,0.958649352,-0.207435352
KS,KEARNY COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,KINGMAN COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,KIOWA COUNTY MEMORIAL HOSPITAL,0.958649352,0.958649352,0
KS,KIOWA DISTRICT HOSPITAL,0.958649352,0.958649352,0
KS,LABETTE HEALTH,0.782427,0.958649352,-0.176222352
KS,LANE COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,LAWRENCE MEMORIAL HOSPITAL,1.11,0.958649352,0.151350648
KS,LINCOLN COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,LINDSBORG COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,LOGAN COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,MANHATTAN SURGICAL HOSPITAL LLC,0.939011,0.958649352,-0.019638352
KS,MCPHERSON HOSPITAL INC,0.97,0.958649352,0.011350648
KS,MEADE DISTRICT HOSPITAL,0.958649352,0.958649352,0
KS,MEDICINE LODGE MEMORIAL HOSPITAL,0.958649352,0.958649352,0
KS,MEMORIAL HOSPITAL,0.97461,0.958649352,0.015960648
KS,MENORAH MEDICAL CENTER,0.853439,0.958649352,-0.105210352
KS,MERCY HOSPITAL COLUMBUS,0.958649352,0.958649352,0
KS,"MERCY HOSPITAL, INC",0.997696,0.958649352,0.039046648
KS,MERCY HOSPITAL-FORT SCOTT,0.953199,0.958649352,-0.005450352
KS,MIAMI COUNTY MEDICAL CENTER,0.984192,0.958649352,0.025542648
KS,MINIMALLY INVASIVE SURGERY HOSPITAL,0.975226,0.958649352,0.016576648
KS,MINNEOLA DISTRICT HOSPITAL NBR 2,0.958649352,0.958649352,0
KS,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,0.958649352,0.958649352,0
KS,MORRIS COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,MORTON COUNTY HOSPITAL,0.996585,0.958649352,0.037935648
KS,NEMAHA VALLEY COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,0.958649352,0.958649352,0
KS,NESS COUNTY HOSPITAL DISTRICT #2,0.958649352,0.958649352,0
KS,NEWMAN REGIONAL HEALTH,0.958649352,0.958649352,0
KS,NEWTON MEDICAL CENTER,1.138558,0.958649352,0.179908648
KS,NORTON COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,OLATHE MEDICAL CENTER,1.107199,0.958649352,0.148549648
KS,OSBORNE COUNTY MEMORIAL HOSPITAL,0.958649352,0.958649352,0
KS,OSWEGO COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,OTTAWA COUNTY HEALTH CENTER,0.958649352,0.958649352,0
KS,OVERLAND PARK REG MED CTR,1.140692,0.958649352,0.182042648
KS,PAWNEE VALLEY COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,PHILLIPS COUNTY HEALTH SYSTEMS,0.958649352,0.958649352,0
KS,PRATT REGIONAL MEDICAL CENTER,1.025692,0.958649352,0.067042648
KS,PREMIER SURGICAL INSTITUTE,0.701738,0.958649352,-0.256911352
KS,PROVIDENCE MEDICAL CENTER,0.630772,0.958649352,-0.327877352
KS,RANSOM MEMORIAL HOSPITAL,1.000619,0.958649352,0.041969648
KS,RAWLINS COUNTY HEALTH CENTER,0.958649352,0.958649352,0
KS,REPUBLIC COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,ROOKS COUNTY HEALTH CENTER,0.958649352,0.958649352,0
KS,RUSH COUNTY MEMORIAL HOSPITAL,0.958649352,0.958649352,0
KS,RUSSELL REGIONAL HOSPITAL,0.958649352,0.958649352,0
KS,SABETHA COMMUNITY HOSPITAL,0.958649352,0.958649352,0
KS,SAINT JOHN HOSPITAL,0.974823,0.958649352,0.016173648
KS,SAINT LUKE'S CUSHING HOSPITAL,1.056864,0.958649352,0.098214648
KS,SAINT LUKE'S SOUTH HOSPITAL,0.847522,0.958649352,-0.111127352
KS,SALINA REGIONAL HEALTH CENTER,0.985364,0.958649352,0.026714648
KS,SALINA SURGICAL HOSPITAL,0.855691,0.958649352,-0.102958352
KS,SATANTA DISTRICT HOSPITAL,0.958649352,0.958649352,0
KS,SCOTT COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,SEDAN CITY HOSPITAL,0.958649352,0.958649352,0
KS,SHAWNEE MISSION MEDICAL CENTER,0.979407,0.958649352,0.020757648
KS,SHERIDAN COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,SMITH COUNTY MEMORIAL HOSPITAL,0.958649352,0.958649352,0
KS,SOUTH CENTRAL KS  MED CENTER,1.027058,0.958649352,0.068408648
KS,SOUTHWEST MEDICAL CENTER,0.924988,0.958649352,-0.033661352
KS,ST CATHERINE HOSPITAL,1.003389,0.958649352,0.044739648
KS,ST FRANCIS HEALTH CENTER INC,1.27,0.958649352,0.311350648
KS,ST LUKE HOSPITAL & LIVING CENTER,0.958649352,0.958649352,0
KS,STAFFORD COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,STANTON COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,STEVENS COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,STORMONT VAIL HOSPITAL,0.974245,0.958649352,0.015595648
KS,"SUMMIT SURGICAL, LLC",0.958528,0.958649352,-0.000121352
KS,SUMNER COUNTY HOSPITAL DISTRICT NO 1,0.958649352,0.958649352,0
KS,SUMNER REGIONAL MEDICAL CENTER,0.975087,0.958649352,0.016437648
KS,SUSAN B ALLEN MEMORIAL HOSPITAL,0.903429,0.958649352,-0.055220352
KS,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,0.958649352,0.958649352,0
KS,UNIVERSITY OF KANSAS HOSPITAL,0.995424,0.958649352,0.036774648
KS,"VIA CHRISTI HOSPITAL MANHATTAN, INC",1.06,0.958649352,0.101350648
KS,VIA CHRISTI HOSPITAL PITTSBURG INC,1.193286,0.958649352,0.234636648
KS,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",0.982274,0.958649352,0.023624648
KS,"VIA CHRISTI HOSPITALS WICHITA, INC",0.86,0.958649352,-0.098649352
KS,WAMEGO HEALTH CENTER,0.958649352,0.958649352,0
KS,WASHINGTON COUNTY HOSPITAL,0.958649352,0.958649352,0
KS,WESLEY MEDICAL CENTER,0.995905,0.958649352,0.037255648
KS,WESTERN PLAINS MEDICAL COMPLEX,0.856458,0.958649352,-0.102191352
KS,WICHITA COUNTY HEALTH CENTER,0.958649352,0.958649352,0
KS,WILLIAM NEWTON HOSPITAL,0.958649352,0.958649352,0
KS,WILSON MEDICAL CENTER,0.958649352,0.958649352,0
KY,BAPTIST HEALTH CORBIN,1.099667,1.040059406,0.059607594
KY,BAPTIST HEALTH LA GRANGE,1.01,1.040059406,-0.030059406
KY,BAPTIST HEALTH LEXINGTON,0.878555,1.040059406,-0.161504406
KY,BAPTIST HEALTH LOUISVILLE,1.060695,1.040059406,0.020635594
KY,BAPTIST HEALTH MADISONVILLE,1.014649,1.040059406,-0.025410406
KY,BAPTIST HEALTH PADUCAH,0.931874,1.040059406,-0.108185406
KY,BAPTIST HEALTH RICHMOND,0.935423,1.040059406,-0.104636406
KY,BARBOURVILLE ARH HOSPITAL,1.040059406,1.040059406,0
KY,BLUEGRASS COMMUNITY HOSPITAL,1.040059406,1.040059406,0
KY,BOURBON COMMUNITY HOSPITAL,0.990089,1.040059406,-0.049970406
KY,BRECKINRIDGE MEMORIAL HOSPITAL,1.040059406,1.040059406,0
KY,CALDWELL MEDICAL CENTER,1.040059406,1.040059406,0
KY,CARROLL COUNTY MEMORIAL HOSPITAL,1.040059406,1.040059406,0
KY,CASEY COUNTY HOSPITAL,1.040059406,1.040059406,0
KY,CLARK REGIONAL MEDICAL CENTER,0.968673,1.040059406,-0.071386406
KY,CRITTENDEN HEALTH SYSTEM,0.984502,1.040059406,-0.055557406
KY,CUMBERLAND COUNTY HOSPITAL,1.040059406,1.040059406,0
KY,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,1.040059406,1.040059406,0
KY,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,0.991602,1.040059406,-0.048457406
KY,FLAGET MEMORIAL HOSPITAL,1.12216,1.040059406,0.082100594
KY,FLEMING COUNTY HOSPITAL,0.989577,1.040059406,-0.050482406
KY,FRANKFORT REGIONAL MEDICAL CENTER,0.863841,1.040059406,-0.176218406
KY,GEORGETOWN COMMUNITY HOSPITAL,1.021022,1.040059406,-0.019037406
KY,GREENVIEW REGIONAL HOSPITAL,1.05117,1.040059406,0.011110594
KY,HARDIN MEMORIAL HOSPITAL,0.960789,1.040059406,-0.079270406
KY,HARLAN ARH HOSPITAL,0.982769,1.040059406,-0.057290406
KY,HARRISON MEMORIAL HOSPITAL,1.077776,1.040059406,0.037716594
KY,HAZARD ARH REGIONAL MEDICAL CENTER,0.938708,1.040059406,-0.101351406
KY,HIGHLANDS REGIONAL MEDICAL CENTER,1.013575,1.040059406,-0.026484406
KY,JACKSON PURCHASE MEDICAL CENTER,0.989966,1.040059406,-0.050093406
KY,JANE TODD CRAWFORD HOSPITAL,1.040059406,1.040059406,0
KY,JENNIE STUART MEDICAL CENTER,1.046714,1.040059406,0.006654594
KY,JEWISH HOSPITAL - SHELBYVILLE,1.464777,1.040059406,0.424717594
KY,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,0.959431,1.040059406,-0.080628406
KY,KENTUCKY RIVER MEDICAL CENTER,0.982876,1.040059406,-0.057183406
KY,KING'S DAUGHTERS' MEDICAL CENTER,1.07176,1.040059406,0.031700594
KY,LAKE CUMBERLAND REGIONAL HOSPITAL,0.971109,1.040059406,-0.068950406
KY,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",1.040059406,1.040059406,0
KY,LOGAN MEMORIAL HOSPITAL,0.974734,1.040059406,-0.065325406
KY,LOURDES HOSPITAL,0.961546,1.040059406,-0.078513406
KY,MARCUM & WALLACE MEMORIAL HOSPITAL,1.040059406,1.040059406,0
KY,MARSHALL COUNTY HOSPITAL,1.040059406,1.040059406,0
KY,MARY BRECKINRIDGE ARH HOSPITAL,1.040059406,1.040059406,0
KY,MCDOWELL ARH HOSPITAL,1.040059406,1.040059406,0
KY,MEADOWVIEW REGIONAL MEDICAL CENTER,0.962376,1.040059406,-0.077683406
KY,MEMORIAL HOSPITAL,0.97461,1.040059406,-0.065449406
KY,METHODIST HOSPITAL,0.890066,1.040059406,-0.149993406
KY,METHODIST HOSPITAL UNION COUNTY,1.040059406,1.040059406,0
KY,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,0.98,1.040059406,-0.060059406
KY,MONROE COUNTY MEDICAL CENTER,0.979998,1.040059406,-0.060061406
KY,MORGAN COUNTY ARH HOSPITAL,1.040059406,1.040059406,0
KY,MURRAY-CALLOWAY COUNTY HOSPITAL,0.944437,1.040059406,-0.095622406
KY,NORTON HOSPITAL / NORTON HEALTHCARE PAVILION / NOR,1.24,1.040059406,0.199940594
KY,OHIO COUNTY HOSPITAL,1.040059406,1.040059406,0
KY,OUR LADY OF BELLEFONTE HOSPITAL,1.196292,1.040059406,0.156232594
KY,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,1.018335,1.040059406,-0.021724406
KY,OWENSBORO HEALTH REGIONAL HOSPITAL,1.030274,1.040059406,-0.009785406
KY,PAUL B HALL REGIONAL MEDICAL CENTER,0.96421,1.040059406,-0.075849406
KY,PIKEVILLE MEDICAL CENTER,1.387605,1.040059406,0.347545594
KY,PINEVILLE COMMUNITY HOSPITAL,0.984719,1.040059406,-0.055340406
KY,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT,0.99,1.040059406,-0.050059406
KY,RUSSELL COUNTY HOSPITAL,1.040059406,1.040059406,0
KY,SAINT JOSEPH BEREA,1.040059406,1.040059406,0
KY,SAINT JOSEPH EAST,1.008003,1.040059406,-0.032056406
KY,SAINT JOSEPH HOSPITAL,1.463761,1.040059406,0.423701594
KY,SAINT JOSEPH LONDON,1.093556,1.040059406,0.053496594
KY,SAINT JOSEPH MARTIN,1.040059406,1.040059406,0
KY,SAINT JOSEPH MOUNT STERLING,1.035988,1.040059406,-0.004071406
KY,SPRING VIEW HOSPITAL,0.98086,1.040059406,-0.059199406
KY,ST CLAIRE REGIONAL MEDICAL CENTER,0.964073,1.040059406,-0.075986406
KY,ST ELIZABETH FLORENCE,1.209588,1.040059406,0.169528594
KY,ST ELIZABETH FT THOMAS,0.869372,1.040059406,-0.170687406
KY,ST ELIZABETH GRANT,1.040059406,1.040059406,0
