State,Hospital Name,Rankings,Average,Difference
IL,HEARTLAND REGIONAL MEDICAL CENTER,41.86,42.53588889,-0.675888889
IL,HERRIN HOSPITAL,42.26,42.53588889,-0.275888889
IL,HILLSBORO AREA HOSPITAL,45.3,42.53588889,2.764111111
IL,HOLY CROSS HOSPITAL,38.74,42.53588889,-3.795888889
IL,HOOPESTON COMMUNITY MEMORIAL HOSPITAL,44.36,42.53588889,1.824111111
IL,HOPEDALE HOSPITAL,46.56,42.53588889,4.024111111
IL,HSHS GOOD SHEPHERD HOSPITAL INC,42.34,42.53588889,-0.195888889
IL,ILLINI COMMUNITY HOSPITAL,45.3,42.53588889,2.764111111
IL,ILLINOIS VALLEY COMMUNITY HOSPITAL,43.26,42.53588889,0.724111111
IL,INGALLS MEMORIAL HOSPITAL,40.6,42.53588889,-1.935888889
IL,IROQUOIS MEMORIAL HOSPITAL,41.42,42.53588889,-1.115888889
IL,JACKSON PARK HOSPITAL,35.6,42.53588889,-6.935888889
IL,JERSEY COMMUNITY HOSPITAL,44.14,42.53588889,1.604111111
IL,JOHN H STROGER JR HOSPITAL,39.76,42.53588889,-2.775888889
IL,KATHERINE SHAW BETHEA HOSPITAL,42.7,42.53588889,0.164111111
IL,KIRBY MEDICAL CENTER,46.78,42.53588889,4.244111111
IL,KISHWAUKEE COMMUNITY HOSPITAL,41.78,42.53588889,-0.755888889
IL,LARABIDA CHILDRENS HOSPITAL I,40.96,42.53588889,-1.575888889
IL,LAWRENCE COUNTY MEMORIAL HOSPITAL,43.92,42.53588889,1.384111111
IL,LITTLE COMPANY OF MARY HOSPITAL,42.44,42.53588889,-0.095888889
IL,LORETTO HOSPITAL,38.28,42.53588889,-4.255888889
IL,LOUIS A WEISS MEMORIAL HOSPITAL,39.7,42.53588889,-2.835888889
IL,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,41.56,42.53588889,-0.975888889
IL,LOYOLA UNIVERSITY MEDICAL CENTER,41.62,42.53588889,-0.915888889
IL,MACNEAL  HOSPITAL,41.24,42.53588889,-1.295888889
IL,MARSHALL BROWNING HOSPITAL,43.72,42.53588889,1.184111111
IL,MASON DISTRICT HOSPITAL,44.44,42.53588889,1.904111111
IL,MASSAC MEMORIAL HOSPITAL,44.26,42.53588889,1.724111111
IL,MC DONOUGH DISTRICT HOSPITAL,43.18,42.53588889,0.644111111
IL,MEMORIAL HOSPITAL,42.72,42.53588889,0.184111111
IL,MEMORIAL HOSPITAL,43.02,42.53588889,0.484111111
IL,MEMORIAL HOSPITAL,44.82,42.53588889,2.284111111
IL,MEMORIAL HOSPITAL OF CARBONDALE,42.86,42.53588889,0.324111111
IL,MEMORIAL MEDICAL CENTER,41.72,42.53588889,-0.815888889
IL,MERCY HARVARD HOSPITAL,43.86,42.53588889,1.324111111
IL,MERCY HOSPITAL AND MEDICAL CENTER,39.74,42.53588889,-2.795888889
IL,METHODIST HOSPITAL OF CHICAGO,44.78,42.53588889,2.244111111
IL,METHODIST MEDICAL CENTER OF ILLINOIS,42.48,42.53588889,-0.055888889
IL,METRO-EAST SERVICES INC,44.22,42.53588889,1.684111111
IL,METROSOUTH MEDICAL CENTER,40.92,42.53588889,-1.615888889
IL,MIDWEST MEDICAL CENTER,44.58,42.53588889,2.044111111
IL,MIDWESTERN REGION MED CENTER,45.86,42.53588889,3.324111111
IL,MORRIS HOSPITAL & HEALTHCARE CENTERS,42.9,42.53588889,0.364111111
IL,MORRISON COMMUNITY HOSPITAL,43.26,42.53588889,0.724111111
IL,MT SINAI HOSPITAL MEDICAL CENTER,38.68,42.53588889,-3.855888889
IL,NORTHWEST COMMUNITY HOSPITAL 1,42.02,42.53588889,-0.515888889
IL,NORTHWESTERN LAKE FOREST HOSPITAL,43.12,42.53588889,0.584111111
IL,NORTHWESTERN MEMORIAL HOSPITAL,42.66,42.53588889,0.124111111
IL,NORWEGIAN-AMERICAN HOSPITAL,38.82,42.53588889,-3.715888889
IL,OSF HOLY FAMILY MEDICAL CENTER,45.22,42.53588889,2.684111111
IL,OSF SAINT ANTHONY'S HEALTH CENTER,43.02,42.53588889,0.484111111
IL,OSF SAINT LUKES MEDICAL CENTER,44.28,42.53588889,1.744111111
IL,OSF SAINT PAUL MEDICAL CENTER,44.48,42.53588889,1.944111111
IL,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,41.96,42.53588889,-0.575888889
IL,PALOS COMMUNITY HOSPITAL,42.5,42.53588889,-0.035888889
IL,PANA COMMUNITY HOSPITAL,42.7,42.53588889,0.164111111
IL,PARIS COMMUNITY HOSPITAL,44.92,42.53588889,2.384111111
IL,PASSAVANT AREA HOSPITAL,42.36,42.53588889,-0.175888889
IL,PEKIN MEMORIAL HOSPITAL,42.54,42.53588889,0.004111111
IL,PERRY MEMORIAL HOSPITAL,43.12,42.53588889,0.584111111
IL,PINCKNEYVILLE COMMUNITY HOSPITAL,44.96,42.53588889,2.424111111
IL,PRESENCE COVENANT MEDICAL CENTER,42.78,42.53588889,0.244111111
IL,PRESENCE MERCY MEDICAL CENTER,42.46,42.53588889,-0.075888889
IL,PRESENCE RESURRECTION MEDICAL CENTER,41.34,42.53588889,-1.195888889
IL,PRESENCE SAINT FRANCIS HOSPITAL,40.76,42.53588889,-1.775888889
IL,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,41.44,42.53588889,-1.095888889
IL,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,41.88,42.53588889,-0.655888889
IL,PRESENCE SAINT JOSEPH MEDICAL CENTER,41.76,42.53588889,-0.775888889
IL,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,41.16,42.53588889,-1.375888889
IL,PRESENCE ST MARYS HOSPITAL,42.72,42.53588889,0.184111111
IL,PRESENCE UNITED SAMARITANS MEDICAL CENTER,42.06,42.53588889,-0.475888889
IL,PROCTOR HOSPITAL,41.6,42.53588889,-0.935888889
IL,PROVIDENT HOSPITAL OF CHICAGO,41.2,42.53588889,-1.335888889
IL,RED BUD REGIONAL HOSPITAL,41.82,42.53588889,-0.715888889
IL,RICHLAND MEMORIAL HOSPITAL,43.32,42.53588889,0.784111111
IL,RIVERSIDE MEDICAL CENTER,42.9,42.53588889,0.364111111
IL,ROCHELLE COMMUNITY HOSPITAL,44.6,42.53588889,2.064111111
IL,ROCKFORD MEMORIAL HOSPITAL,42.18,42.53588889,-0.355888889
IL,ROSELAND COMMUNITY HOSPITAL,37.72,42.53588889,-4.815888889
IL,RUSH OAK PARK HOSPITAL,43,42.53588889,0.464111111
IL,RUSH UNIVERSITY MEDICAL CENTER,42.76,42.53588889,0.224111111
IL,SAINT ANTHONY HOSPITAL,40.86,42.53588889,-1.675888889
IL,SAINT ANTHONY MEDICAL CENTER,41.58,42.53588889,-0.955888889
IL,SAINT FRANCIS MEDICAL CENTER,42.18,42.53588889,-0.355888889
IL,SAINT JAMES HOSPITAL,42.3,42.53588889,-0.235888889
IL,SALEM TOWNSHIP HOSPITAL,44.64,42.53588889,2.104111111
IL,SARAH BUSH LINCOLN HEALTH CENTER,43.46,42.53588889,0.924111111
IL,SARAH D CULBERTSON MEMORIAL HOSPITAL,42.04,42.53588889,-0.495888889
IL,SHERMAN HOSPITAL,42.72,42.53588889,0.184111111
IL,SHRINERS HOSPITAL FOR CHILDREN,40.96,42.53588889,-1.575888889
IL,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,43.32,42.53588889,0.784111111
IL,SOUTH SHORE HOSPITAL,39.92,42.53588889,-2.615888889
IL,SPARTA COMMUNITY HOSPITAL,41.82,42.53588889,-0.715888889
IL,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA,43.5,42.53588889,0.964111111
IL,ST ALEXIUS MEDICAL CENTER,41.32,42.53588889,-1.215888889
IL,ST ANTHONYS MEMORIAL HOSPITAL,43.78,42.53588889,1.244111111
IL,ST BERNARD HOSPITAL,37.38,42.53588889,-5.155888889
IL,ST ELIZABETH HOSPITAL,42.24,42.53588889,-0.295888889
IL,ST FRANCIS HOSPITAL,45.14,42.53588889,2.604111111
IL,ST JOHNS HOSPITAL,42.14,42.53588889,-0.395888889
IL,ST JOSEPH MEDICAL CENTER,43.2,42.53588889,0.664111111
IL,ST JOSEPH MEMORIAL HOSPITAL,44.28,42.53588889,1.744111111
IL,ST JOSEPH'S HOSPITAL,44.92,42.53588889,2.384111111
IL,ST JOSEPHS HOSPITAL,45.84,42.53588889,3.304111111
IL,ST MARGARETS HOSPITAL,43.86,42.53588889,1.324111111
IL,ST MARY MEDICAL CENTER,43.94,42.53588889,1.404111111
IL,ST MARYS HOSPITAL,42.56,42.53588889,0.024111111
IL,SWEDISH AMERICAN HOSPITAL,42.64,42.53588889,0.104111111
IL,SWEDISH COVENANT HOSPITAL,41.34,42.53588889,-1.195888889
IL,TAYLORVILLE MEMORIAL HOSPITAL,43.06,42.53588889,0.524111111
IL,THE CARLE FOUNDATION HOSPITAL,43.18,42.53588889,0.644111111
IL,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,42.5,42.53588889,-0.035888889
IL,THOMAS H BOYD MEMORIAL HOSPITAL,45.08,42.53588889,2.544111111
IL,THOREK MEMORIAL HOSPITAL,39.76,42.53588889,-2.775888889
IL,TOUCHETTE REGIONAL HOSPITAL INC,42.04,42.53588889,-0.495888889
IL,TRINITY ROCK ISLAND,40.9,42.53588889,-1.635888889
IL,UNION COUNTY HOSPITAL,44.42,42.53588889,1.884111111
IL,UNIVERSITY OF ILLINOIS HOSPITAL,39.98,42.53588889,-2.555888889
IL,VALLEY WEST COMMUNITY HOSPITAL,44.46,42.53588889,1.924111111
IL,VISTA MEDICAL CENTER EAST,39.7,42.53588889,-2.835888889
IL,VISTA MEDICAL CENTER WEST,40.96,42.53588889,-1.575888889
IL,WABASH GENERAL HOSPITAL 1,45.5,42.53588889,2.964111111
IL,WARNER HOSPITAL AND HEALTH SERVICES,44.56,42.53588889,2.024111111
IL,WASHINGTON COUNTY HOSPITAL*,41.6,42.53588889,-0.935888889
IL,WEST SUBURBAN MEDICAL CENTER,40.64,42.53588889,-1.895888889
IL,WESTLAKE COMMUNITY HOSPITAL,40.66,42.53588889,-1.875888889
IN,ADAMS MEMORIAL HOSPITAL,43.82,42.91433333,0.905666667
IN,BAPTIST HEALTH FLOYD,41.96,42.91433333,-0.954333333
IN,BLUFFTON REGIONAL MEDICAL CENTER,43.2,42.91433333,0.285666667
IN,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,43.84,42.91433333,0.925666667
IN,CLARK MEMORIAL HOSPITAL,41.06,42.91433333,-1.854333333
IN,COLUMBUS REGIONAL HOSPITAL,42.5,42.91433333,-0.414333333
IN,COMMUNITY HOSPITAL,42.62,42.91433333,-0.294333333
IN,COMMUNITY HOSPITAL EAST,43.06,42.91433333,0.145666667
IN,COMMUNITY HOSPITAL NORTH,42.5,42.91433333,-0.414333333
IN,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,42.96,42.91433333,0.045666667
IN,COMMUNITY HOSPITAL OF BREMEN INC,44.98,42.91433333,2.065666667
IN,COMMUNITY HOSPITAL SOUTH,42.58,42.91433333,-0.334333333
IN,COMMUNITY HOWARD REGIONAL HEALTH INC,41.66,42.91433333,-1.254333333
IN,DAVIESS COMMUNITY HOSPITAL,42.36,42.91433333,-0.554333333
IN,DEACONESS HOSPITAL INC,43.02,42.91433333,0.105666667
IN,DEARBORN COUNTY HOSPITAL,42.58,42.91433333,-0.334333333
IN,DECATUR COUNTY MEMORIAL HOSPITAL,43.68,42.91433333,0.765666667
IN,DEKALB HEALTH,43.02,42.91433333,0.105666667
IN,DUKES MEMORIAL HOSPITAL,40.54,42.91433333,-2.374333333
IN,DUPONT HOSPITAL LLC,41.4,42.91433333,-1.514333333
IN,ELKHART GENERAL HOSPITAL,42.18,42.91433333,-0.734333333
IN,ESKENAZI HEALTH,41.54,42.91433333,-1.374333333
IN,FAIRBANKS,40.96,42.91433333,-1.954333333
IN,FAYETTE REGIONAL HEALTH SYSTEM,42.78,42.91433333,-0.134333333
IN,FRANCISCAN HEALTH CARMEL,46.1,42.91433333,3.185666667
IN,FRANCISCAN HEALTH CRAWFORDSVILLE,43.1,42.91433333,0.185666667
IN,FRANCISCAN HEALTH CROWN POINT,41.64,42.91433333,-1.274333333
IN,FRANCISCAN HEALTH DYER,41.44,42.91433333,-1.474333333
IN,FRANCISCAN HEALTH HAMMOND,40.72,42.91433333,-2.194333333
IN,FRANCISCAN HEALTH INDIANAPOLIS,42.28,42.91433333,-0.634333333
IN,FRANCISCAN HEALTH LAFAYETTE,43.3,42.91433333,0.385666667
IN,FRANCISCAN HEALTH MICHIGAN CITY,41.08,42.91433333,-1.834333333
IN,FRANCISCAN HEALTH MOORESVILLE,43.16,42.91433333,0.245666667
IN,FRANCISCAN HEALTH MUNSTER,41.42,42.91433333,-1.494333333
IN,"FRANCISCAN HEALTH RENSSELAER, INC",41.28,42.91433333,-1.634333333
IN,GIBSON GENERAL HOSPITAL,43.64,42.91433333,0.725666667
IN,GOOD SAMARITAN HOSPITAL,43.34,42.91433333,0.425666667
IN,GOSHEN GENERAL HOSPITAL,42.3,42.91433333,-0.614333333
IN,GREENE COUNTY GENERAL HOSPITAL,42.88,42.91433333,-0.034333333
IN,HANCOCK REGIONAL HOSPITAL,43.86,42.91433333,0.945666667
IN,HARRISON COUNTY HOSPITAL,43.36,42.91433333,0.445666667
IN,HENDRICKS REGIONAL HEALTH,43.72,42.91433333,0.805666667
IN,HENRY COUNTY MEMORIAL HOSPITAL,43.66,42.91433333,0.745666667
IN,INDIANA UNIVERSITY HEALTH,40.7,42.91433333,-2.214333333
IN,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,41.66,42.91433333,-1.254333333
IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,41.1,42.91433333,-1.814333333
IN,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,43.6,42.91433333,0.685666667
IN,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,45.18,42.91433333,2.265666667
IN,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,41.6,42.91433333,-1.314333333
IN,INDIANA UNIVERSITY HEALTH FRANKFORT INC,44.4,42.91433333,1.485666667
IN,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,42.66,42.91433333,-0.254333333
IN,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,44.42,42.91433333,1.505666667
IN,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,44.38,42.91433333,1.465666667
IN,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,40.42,42.91433333,-2.494333333
IN,IU HEALTH WEST HOSPITAL,43,42.91433333,0.085666667
IN,JAY COUNTY HOSPITAL,43.46,42.91433333,0.545666667
IN,JOHNSON MEMORIAL HOSPITAL,43.28,42.91433333,0.365666667
IN,KENTUCKIANA MEDICAL CENTER LLC,42.42,42.91433333,-0.494333333
IN,KING'S DAUGHTERS' HEALTH,44.08,42.91433333,1.165666667
IN,KOSCIUSKO COMMUNITY HOSPITAL,41.6,42.91433333,-1.314333333
IN,LA PORTE HOSPITAL,41.02,42.91433333,-1.894333333
IN,LUTHERAN HOSPITAL OF INDIANA,41.38,42.91433333,-1.534333333
IN,MAJOR HOSPITAL,43.64,42.91433333,0.725666667
IN,MARGARET MARY HEALTH,44.14,42.91433333,1.225666667
IN,MARION GENERAL HOSPITAL,41.8,42.91433333,-1.114333333
IN,MEMORIAL HOSPITAL,42.24,42.91433333,-0.674333333
IN,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,44.38,42.91433333,1.465666667
IN,MEMORIAL HOSPITAL OF SOUTH BEND,41.98,42.91433333,-0.934333333
IN,METHODIST HOSPITALS INC,41.88,42.91433333,-1.034333333
IN,MONROE HOSPITAL,42.36,42.91433333,-0.554333333
IN,ORTHOINDY HOSPITAL,45.16,42.91433333,2.245666667
IN,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,45.12,42.91433333,2.205666667
IN,PARKVIEW HUNTINGTON HOSPITAL,44.82,42.91433333,1.905666667
IN,PARKVIEW LAGRANGE HOSPITAL,43,42.91433333,0.085666667
IN,PARKVIEW NOBLE HOSPITAL,42.9,42.91433333,-0.014333333
IN,PARKVIEW REGIONAL MEDICAL CENTER,43.12,42.91433333,0.205666667
IN,"PARKVIEW WABASH HOSPITAL, INC",44.08,42.91433333,1.165666667
IN,PARKVIEW WHITLEY HOSPITAL,43.34,42.91433333,0.425666667
IN,PERRY COUNTY MEMORIAL HOSPITAL,45.22,42.91433333,2.305666667
IN,PHYSICIANS' MEDICAL CENTER LLC,44.54,42.91433333,1.625666667
IN,PINNACLE HOSPITAL,44.12,42.91433333,1.205666667
IN,PORTER REGIONAL HOSPITAL,41.34,42.91433333,-1.574333333
IN,PULASKI MEMORIAL HOSPITAL,44.98,42.91433333,2.065666667
IN,PUTNAM COUNTY HOSPITAL,42.68,42.91433333,-0.234333333
IN,REID HEALTH,42.66,42.91433333,-0.254333333
IN,RIVERVIEW HEALTH,42.9,42.91433333,-0.014333333
IN,RUSH MEMORIAL HOSPITAL,43.92,42.91433333,1.005666667
IN,SAINT JOSEPH REGIONAL MEDICAL CENTER,42.08,42.91433333,-0.834333333
IN,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,42.12,42.91433333,-0.794333333
IN,SCHNECK MEDICAL CENTER,44.14,42.91433333,1.225666667
IN,SCOTT MEMORIAL HOSPITAL,42.98,42.91433333,0.065666667
IN,ST CATHERINE HOSPITAL INC,42.68,42.91433333,-0.234333333
IN,ST JOSEPH HOSPITAL,39.62,42.91433333,-3.294333333
IN,ST MARY MEDICAL CENTER INC,42.38,42.91433333,-0.534333333
IN,ST VINCENT ANDERSON REGIONAL HOSPITAL INC,42.12,42.91433333,-0.794333333
IN,ST VINCENT CARMEL HOSPITAL INC,42.06,42.91433333,-0.854333333
IN,ST VINCENT CLAY HOSPITAL INC,41.56,42.91433333,-1.354333333
IN,ST VINCENT DUNN HOSPITAL INC,43.3,42.91433333,0.385666667
IN,ST VINCENT EVANSVILLE,42.56,42.91433333,-0.354333333
IN,ST VINCENT FISHERS HOSPITAL INC,43.76,42.91433333,0.845666667
IN,ST VINCENT HEART CENTER OF INDIANA LLC,43.5,42.91433333,0.585666667
IN,ST VINCENT HOSPITAL & HEALTH SERVICES,41.86,42.91433333,-1.054333333
IN,ST VINCENT JENNINGS HOSPITAL INC,44,42.91433333,1.085666667
IN,ST VINCENT KOKOMO,42.64,42.91433333,-0.274333333
IN,ST VINCENT MERCY HOSPITAL,45.2,42.91433333,2.285666667
IN,ST VINCENT RANDOLPH HOSPITAL INC,43.3,42.91433333,0.385666667
IN,ST VINCENT SALEM HOSPITAL INC,40.96,42.91433333,-1.954333333
IN,ST VINCENT WARRICK,41.96,42.91433333,-0.954333333
IN,ST VINCENT WILLIAMSPORT HOSPITAL INC,42.72,42.91433333,-0.194333333
IN,STARKE HOSPITAL,44.08,42.91433333,1.165666667
IN,SULLIVAN COUNTY COMMUNITY HOSPITAL,44.58,42.91433333,1.665666667
IN,TERRE HAUTE REGIONAL HOSPITAL,42.9,42.91433333,-0.014333333
IN,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,44.62,42.91433333,1.705666667
IN,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,43.3,42.91433333,0.385666667
IN,UNION HOSPITAL CLINTON,44.28,42.91433333,1.365666667
IN,UNION HOSPITAL INC,42.38,42.91433333,-0.534333333
IN,UNITY MEDICAL AND SURGICAL HOSPITAL,46.14,42.91433333,3.225666667
IN,WITHAM HEALTH SERVICES,43.64,42.91433333,0.725666667
IN,WOMEN'S HOSPITAL THE,43.46,42.91433333,0.545666667
IN,WOODLAWN HOSPITAL,43.08,42.91433333,0.165666667
KS,ALLEN COUNTY REGIONAL HOSPITAL,42.66,42.96350365,-0.30350365
KS,ANDERSON COUNTY HOSPITAL,46.28,42.96350365,3.31649635
KS,ANTHONY MEDICAL CENTER,42.3,42.96350365,-0.66350365
KS,ASHLAND HEALTH CENTER,40.96,42.96350365,-2.00350365
KS,ATCHISON HOSPITAL,42.6,42.96350365,-0.36350365
KS,"BLUE VALLEY HOSPITAL, INC",45.58,42.96350365,2.61649635
KS,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,44.24,42.96350365,1.27649635
KS,CHEYENNE COUNTY HOSPITAL,44.8,42.96350365,1.83649635
KS,CHILDREN'S MERCY HOSPITAL KANSAS,40.96,42.96350365,-2.00350365
KS,CITIZENS MEDICAL CENTER,44.24,42.96350365,1.27649635
KS,CLARA BARTON HOSPITAL,44.44,42.96350365,1.47649635
KS,CLAY COUNTY MEDICAL CENTER,42.4,42.96350365,-0.56350365
KS,CLOUD COUNTY HEALTH CENTER,43.84,42.96350365,0.87649635
KS,COFFEY COUNTY HOSPITAL,45.62,42.96350365,2.65649635
KS,COFFEYVILLE REGIONAL MEDICAL CENTER,41.78,42.96350365,-1.18350365
KS,COMANCHE COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",44.9,42.96350365,1.93649635
KS,"COMMUNITY MEMORIAL HEALTHCARE, INC",44.06,42.96350365,1.09649635
KS,DECATUR COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,DOCTORS HOSPITAL LLC,35.72,42.96350365,-7.24350365
KS,EDWARDS COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,ELLINWOOD DISTRICT HOSPITAL,40.96,42.96350365,-2.00350365
KS,ELLSWORTH COUNTY MEDICAL CENTER,44.24,42.96350365,1.27649635
KS,FREDONIA REGIONAL HOSPITAL,44.22,42.96350365,1.25649635
KS,FW HUSTON MEDICAL CENTER,40.96,42.96350365,-2.00350365
KS,GEARY COMMUNITY HOSPITAL,43.66,42.96350365,0.69649635
KS,GIRARD MEDICAL CENTER,44.88,42.96350365,1.91649635
KS,GOODLAND REGIONAL MEDICAL CENTER,40.96,42.96350365,-2.00350365
KS,GOVE COUNTY MEDICAL CENTER,44.88,42.96350365,1.91649635
KS,GRAHAM COUNTY HOSPITAL,44.74,42.96350365,1.77649635
KS,GREAT BEND REGIONAL HOSPITAL,43.32,42.96350365,0.35649635
KS,GREELEY COUNTY HEALTH SERVICES,40.96,42.96350365,-2.00350365
KS,GREENWOOD COUNTY HOSPITAL,43.24,42.96350365,0.27649635
KS,GRISELL MEMORIAL HOSPITAL,40.96,42.96350365,-2.00350365
KS,HAMILTON COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,HANOVER HOSPITAL,40.96,42.96350365,-2.00350365
KS,HARPER HOSPITAL DISTRICT NO 5,44.24,42.96350365,1.27649635
KS,HAYS MEDICAL CENTER,43.1,42.96350365,0.13649635
KS,HERINGTON MUNICIPAL HOSPITAL,42.06,42.96350365,-0.90350365
KS,HIAWATHA COMMUNITY HOSPITAL,42.24,42.96350365,-0.72350365
KS,HILLSBORO COMMUNITY HOSPITAL,40.96,42.96350365,-2.00350365
KS,HODGEMAN COUNTY HEALTH CENTER,45.38,42.96350365,2.41649635
KS,HOLTON COMMUNITY HOSPITAL,44.72,42.96350365,1.75649635
KS,HORTON COMMUNITY HOSPITAL,40.96,42.96350365,-2.00350365
KS,HOSPITAL DISTRICT #1 OF RICE COUNTY,43.9,42.96350365,0.93649635
KS,HUTCHINSON REGIONAL MEDICAL CENTER INC,41.4,42.96350365,-1.56350365
KS,JEWELL COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,KANSAS CITY ORTHOPAEDIC INSTITUTE,44.82,42.96350365,1.85649635
KS,KANSAS HEART HOSPITAL,43.76,42.96350365,0.79649635
KS,KANSAS MEDICAL CENTER LLC,42.6,42.96350365,-0.36350365
KS,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",43.9,42.96350365,0.93649635
KS,KANSAS SURGERY & RECOVERY CENTER,45.02,42.96350365,2.05649635
KS,KEARNY COUNTY HOSPITAL,42.26,42.96350365,-0.70350365
KS,KINGMAN COMMUNITY HOSPITAL,43.18,42.96350365,0.21649635
KS,KIOWA COUNTY MEMORIAL HOSPITAL,40.96,42.96350365,-2.00350365
KS,KIOWA DISTRICT HOSPITAL,46.04,42.96350365,3.07649635
KS,LABETTE HEALTH,43.18,42.96350365,0.21649635
KS,LANE COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,LAWRENCE MEMORIAL HOSPITAL,43.54,42.96350365,0.57649635
KS,LINCOLN COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,LINDSBORG COMMUNITY HOSPITAL,44.56,42.96350365,1.59649635
KS,LOGAN COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,MANHATTAN SURGICAL HOSPITAL LLC,46.24,42.96350365,3.27649635
KS,MCPHERSON HOSPITAL INC,42.98,42.96350365,0.01649635
KS,MEADE DISTRICT HOSPITAL,44.02,42.96350365,1.05649635
KS,MEDICINE LODGE MEMORIAL HOSPITAL,40.96,42.96350365,-2.00350365
KS,MEMORIAL HOSPITAL,43.62,42.96350365,0.65649635
KS,MENORAH MEDICAL CENTER,41.44,42.96350365,-1.52350365
KS,MERCY HOSPITAL COLUMBUS,40.96,42.96350365,-2.00350365
KS,"MERCY HOSPITAL, INC",46.1,42.96350365,3.13649635
KS,MERCY HOSPITAL-FORT SCOTT,43.02,42.96350365,0.05649635
KS,MIAMI COUNTY MEDICAL CENTER,44.42,42.96350365,1.45649635
KS,MINIMALLY INVASIVE SURGERY HOSPITAL,46.9,42.96350365,3.93649635
KS,MINNEOLA DISTRICT HOSPITAL NBR 2,46.36,42.96350365,3.39649635
KS,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,44.48,42.96350365,1.51649635
KS,MORRIS COUNTY HOSPITAL,40.96,42.96350365,-2.00350365
KS,MORTON COUNTY HOSPITAL,42.28,42.96350365,-0.68350365
KS,NEMAHA VALLEY COMMUNITY HOSPITAL,44.88,42.96350365,1.91649635
KS,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,45.46,42.96350365,2.49649635
KS,NESS COUNTY HOSPITAL DISTRICT #2,40.96,42.96350365,-2.00350365
KS,NEWMAN REGIONAL HEALTH,43.14,42.96350365,0.17649635
KS,NEWTON MEDICAL CENTER,43.14,42.96350365,0.17649635
KS,NORTON COUNTY HOSPITAL,41.04,42.96350365,-1.92350365
KS,OLATHE MEDICAL CENTER,42.04,42.96350365,-0.92350365
KS,OSBORNE COUNTY MEMORIAL HOSPITAL,43.78,42.96350365,0.81649635
KS,OSWEGO COMMUNITY HOSPITAL,40.96,42.96350365,-2.00350365
KS,OTTAWA COUNTY HEALTH CENTER,44.52,42.96350365,1.55649635
KS,OVERLAND PARK REG MED CTR,42.28,42.96350365,-0.68350365
KS,PAWNEE VALLEY COMMUNITY HOSPITAL,40.96,42.96350365,-2.00350365
KS,PHILLIPS COUNTY HEALTH SYSTEMS,43.66,42.96350365,0.69649635
KS,PRATT REGIONAL MEDICAL CENTER,44.4,42.96350365,1.43649635
KS,PREMIER SURGICAL INSTITUTE,46.06,42.96350365,3.09649635
KS,PROVIDENCE MEDICAL CENTER,42.18,42.96350365,-0.78350365
KS,RANSOM MEMORIAL HOSPITAL,43.02,42.96350365,0.05649635
KS,RAWLINS COUNTY HEALTH CENTER,43.5,42.96350365,0.53649635
KS,REPUBLIC COUNTY HOSPITAL,41.52,42.96350365,-1.44350365
KS,ROOKS COUNTY HEALTH CENTER,44.48,42.96350365,1.51649635
KS,RUSH COUNTY MEMORIAL HOSPITAL,40.96,42.96350365,-2.00350365
