Sex,Male,16846,67.8180354267,3.7585633719,3,,,,,,,,,,,,
,Female,7994,32.1819645733,3.4555916938,3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #21 Injuries, Poisonings & Toxic Effects Of Drugs",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,41703,100,4.3283295765,3,,,,,,,,,,,,
Age group,<1,187,0.4484089874,4.0588235294,2,,,,,,,,,,,,
,1-17,2977,7.1385751625,2.5041988579,1,,,,,,,,,,,,
,18-44,12384,29.6957053449,3.5957687339,2,,,,,,,,,,,,
,45-64,14846,35.5993573604,4.7296059279,3,,,,,,,,,,,,
,65-84,9471,22.71059636,5.1902650195,3,,,,,,,,,,,,
,85+,1834,4.3977651488,4.5648854962,3,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Male,20303,48.6847469007,4.393242378,2,,,,,,,,,,,,
,Female,21400,51.3152530993,4.2667414365,3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #22 Burns,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,1982,100,7.6579212916,4,,,,,,,,,,,,
Age group,<1,42,2.1190716448,2.5238095238,1,,,,,,,,,,,,
,1-17,464,23.4106962664,4.2478448276,2,,,,,,,,,,,,
,18-44,679,34.2583249243,7.0235640648,5,,,,,,,,,,,,
,45-64,540,27.2452068618,10.25,6,,,,,,,,,,,,
,65-84,227,11.4530776993,11.4889867841,6,,,,,,,,,,,,
,85+,30,1.5136226034,6.3,4.5,,,,,,,,,,,,
Sex,Male,1310,66.0948536831,7.3312977099,4,,,,,,,,,,,,
,Female,672,33.9051463169,8.2946428571,3.5,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #23 Factors Influencing Hlth Stat & Othr Contacts With Hlth Servcs,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,34036,100,9.6302042016,8,,,,,,,,,,,,
Age group,<1,411,1.2075449524,2.700729927,2,,,,,,,,,,,,
,1-17,541,1.5894934775,8.2772643253,3,,,,,,,,,,,,
,18-44,3316,9.7426254554,9.8015681544,6,,,,,,,,,,,,
,45-64,9153,26.892114232,9.458479021,7,,,,,,,,,,,,
,65-84,15211,44.6909155012,9.9251857209,9,,,,,,,,,,,,
,85+,5399,15.8626160536,9.6519725875,9,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Male,16544,48.6073569162,10.0571808511,8,,,,,,,,,,,,
,Female,17492,51.3926430838,9.2263449774,8,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #24 Multiple Significant Trauma,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,5479,100,9.7050556671,7,,,,,,,,,,,,
Age group,<1,16,0.292024092,12.9375,5.5,,,,,,,,,,,,
,1-17,369,6.7348056215,8.7913279133,5,,,,,,,,,,,,
,18-44,2254,41.1388939588,10.1348713398,7,,,,,,,,,,,,
,45-64,1265,23.0881547728,11.6063241107,8,,,,,,,,,,,,
,65-84,967,17.6492060595,8.5305067218,6,,,,,,,,,,,,
,85+,605,11.0421609783,6.4859504132,5,,,,,,,,,,,,
,Missing,*,*,*,*,,,,,,,,,,,,
Sex,Male,3535,64.5190728235,10.2769448373,7,,,,,,,,,,,,
,Female,1944,35.4809271765,8.6651234568,6,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #25 Human Immunodeficiency Virus Infections,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Number,,Length of stay,,,,,,,,,,,,,
,,Total number of discharges: N,Percent of discharges,"LOS (length of stay), days (mean)","LOS (length of stay), days (median)",,,,,,,,,,,,
All discharges,,6881,100,9.0970930233,6,,,,,,,,,,,,
Age group,<1,*,*,*,*,,,,,,,,,,,,
,1-17,23,0.3342537422,4.8260869565,3,,,,,,,,,,,,
,18-44,2906,42.232233687,8.7567102546,6,,,,,,,,,,,,
,45-64,3564,51.7947972678,9.2744877912,6,,,,,,,,,,,,
,65-84,383,5.566051446,10.1174934726,7,,,,,,,,,,,,
,85+,*,*,*,*,,,,,,,,,,,,
Sex,Male,4161,60.4708617933,9.2403268445,6,,,,,,,,,,,,
,Female,2720,39.5291382067,8.8778962854,6,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #0 Principal Dx Can Not Be Assigned To Mdc (Invalid Or Pre Mdc) -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Age group,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,Female,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #1 Diseases & Disorders Of The Nervous System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,4823,2.868051,94166,55.99686,3063,1.821447,41597,24.736119,21142,12.572326,3372,2.005197,*,*,,
Age group,<1,23,1.42063,1538,94.996912,34,2.100062,*,*,12,0.741198,*,*,*,*,,
,1-17,61,0.708314,8115,94.228983,95,1.103112,230,2.670692,101,1.172782,*,*,*,*,,
,18-44,359,1.409557,20158,79.147199,436,1.711885,1837,7.21269,1334,5.23774,1345,5.28093,*,*,,
,45-64,1151,2.433661,31016,65.579871,944,1.995983,7647,16.168728,5227,11.051908,1310,2.769849,*,*,,
,65-84,2133,3.317572,28591,44.469157,1279,1.989299,21192,32.961085,10478,16.297011,621,0.965876,*,*,,
,85+,1095,5.250036,4733,22.692621,275,1.318502,10683,51.220214,3990,19.130268,81,0.388359,*,*,,
,Missing,*,*,15,88.235294,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,2554,3.123968,46328,56.666871,1617,1.977861,19930,24.377714,9350,11.436609,1976,2.416978,*,*,,
,Female,2269,2.625945,47838,55.36357,1446,1.673476,21666,25.074357,11792,13.647042,1396,1.61561,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #2 Diseases & Disorders Of The Eye -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,*,*,3118,80.902958,67,1.738454,286,7.420861,268,6.953814,112,2.906072,*,*,,
Age group,<1,*,*,92,92.929293,*,*,*,*,*,*,*,*,*,*,,
,1-17,*,*,377,96.915167,*,*,*,*,*,*,*,*,*,*,,
,18-44,*,*,847,90.298507,17,1.812367,16,1.705757,15,1.599147,43,4.584222,*,*,,
,45-64,*,*,886,83.349012,20,1.881468,58,5.456256,63,5.926623,36,3.386642,*,*,,
,65-84,*,*,778,72.71028,15,1.401869,124,11.588785,125,11.682243,27,2.523364,*,*,,
,85+,*,*,138,46.938776,*,*,86,29.251701,60,20.408163,*,*,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,*,*,1678,84.026039,38,1.902854,127,6.359539,95,4.757136,56,2.804206,*,*,,
,Female,*,*,1440,77.544426,29,1.561659,159,8.562197,173,9.316101,56,3.015617,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
"Major Diagnostic Categories (MDC): #3 Diseases & Disorders Of The Ear, Nose, Mouth & Throat -- Discharge Status",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,124,0.388751,25889,81.164373,261,0.818259,2124,6.658933,2926,9.173276,573,1.796407,*,*,,
Age group,<1,*,*,1590,98.269468,18,1.112485,*,*,*,*,*,*,*,*,,
,1-17,*,*,4930,98.168061,17,0.338511,14,0.278773,49,0.975707,*,*,*,*,,
,18-44,*,*,6045,91.757741,35,0.531269,74,1.123254,177,2.686703,250,3.794778,*,*,,
,45-64,38,0.48612,6497,83.113726,79,1.010618,300,3.837789,711,9.095561,192,2.456185,*,*,,
,65-84,54,0.648805,5695,68.424847,86,1.033281,1008,12.111018,1377,16.544515,103,1.237535,*,*,,
,85+,20,0.792079,1128,44.673267,26,1.029703,726,28.752475,608,24.079208,17,0.673267,*,*,,
,Missing,*,*,*,*,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,85,0.517157,13417,81.631784,169,1.028231,960,5.840837,1433,8.718666,372,2.263324,*,*,,
,Female,39,0.252248,12472,80.667486,92,0.595046,1164,7.52862,1493,9.656555,201,1.300045,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #4 Diseases & Disorders Of The Respiratory System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
All discharges,,9766,3.738468,156693,59.982774,3643,1.394557,44941,17.203614,41490,15.882556,4697,1.798032,*,*,,
Age group,<1,32,0.517046,5966,96.396833,87,1.40572,35,0.565519,60,0.969462,*,*,*,*,,
,1-17,53,0.310759,16437,96.376429,144,0.844327,140,0.820874,258,1.512753,23,0.134858,*,*,,
,18-44,323,1.448495,18447,82.725683,293,1.31396,816,3.659357,1327,5.95094,1093,4.901565,*,*,,
,45-64,1991,2.706781,53241,72.381587,1065,1.447876,6632,9.01626,8298,11.281201,2329,3.166295,*,*,,
,65-84,5097,4.745324,53082,49.419519,1669,1.553845,23416,21.800374,23051,21.460558,1096,1.02038,*,*,,
,85+,2269,6.54079,9494,27.368118,384,1.106947,13901,40.072067,8496,24.491208,146,0.420871,*,*,,
,Missing,*,*,26,86.666667,*,*,*,*,*,*,*,*,*,*,,
Sex,Male,5242,4.246391,74886,60.662962,1991,1.612851,20476,16.58701,18045,14.617728,2806,2.273059,*,*,,
,Female,4524,3.2834,81807,59.373367,1652,1.198978,24465,17.756053,23445,17.015764,1891,1.372438,*,*,,
,,,,,,,,,,,,,,,,,
"State statistics from HCUP State Inpatient Databases 2014, Agency for Healthcare Research and Quality (AHRQ), based on data collected by the Florida Agency for Health Care Administration and provided to AHRQ. Values based on 10 or fewer discharges or fewer than 2 hospitals in the State statistics (SID) are suppressed to protect confidentiality of patients and are designated with an asterisk (*).",,,,,,,,,,,,,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
2014  Florida,,,,,,,,,,,,,,,,,
Major Diagnostic Categories (MDC): #5 Diseases & Disorders Of The Circulatory System -- Discharge Status,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,Discharge status,,,,,,,,,,,,,,,
,,In-hospital deaths: N,In-hospital deaths: %,Routine discharge: N,Routine discharge: %,Another short-term hospital: N,Another short-term hospital: %,"Another institution (nursing home, rehab): N","Another institution (nursing home, rehab): %",Home health care: N,Home health care: %,Discharge Status: Against Medical Advice: N,Discharge Status: Against Medical Advice: %,Missing discharge status: N,Missing discharge status: %,,
