,Hospital Name,City,State,ZIP Code,County Name,Phone Number,MortalityRanked,PatientRanked,PSIRanked,SpendingRanked
1623,NEMAHA VALLEY COMMUNITY HOSPITAL,SENECA,KS,66538,NEMAHA,7853366181,5.63205630674,6.85050273553,6.32627180298,7.13708635782
1624,SABETHA COMMUNITY HOSPITAL,SABETHA,KS,66534,NEMAHA,7852842121,5.0869556636,7.22443847436,6.32627180298,7.70999476918
1625,NEOSHO MEMORIAL REGIONAL MEDICAL CENTER,CHANUTE,KS,66720,NEOSHO,6204314000,5.22418114668,7.28426819258,6.32627180298,8.05094733797
1626,GRISELL MEMORIAL HOSPITAL,RANSOM,KS,67572,NESS,7857312231,5.32057022494,3.91884654303,6.32627180298,6.50652678557
1627,NESS COUNTY HOSPITAL DISTRICT #2,NESS CITY,KS,67560,NESS,7857982291,5.34003810506,3.91884654303,6.32627180298,7.94600420916
1628,NORTON COUNTY HOSPITAL,NORTON,KS,67654,NORTON,7858773351,5.16482718405,3.97867626124,6.32627180298,8.1182820923
1629,OSBORNE COUNTY MEMORIAL HOSPITAL,OSBORNE,KS,67473,OSBORNE,7853462121,5.2426987045,6.02784411008,6.32627180298,6.76055221325
1630,OTTAWA COUNTY HEALTH CENTER,MINNEAPOLIS,KS,67467,OTTAWA,7853922122,5.16482718405,6.58126900356,6.32627180298,6.53400116693
1631,PAWNEE VALLEY COMMUNITY HOSPITAL,LARNED,KS,67550,PAWNEE,6202853162,5.28163446472,3.91884654303,6.32627180298,6.3331229032
1632,PHILLIPS COUNTY HEALTH SYSTEMS,PHILLIPSBURG,KS,67661,PHILLIPS,7855435226,5.22323082438,5.93809953276,6.32627180298,6.74974262058
1633,"COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS",ONAGA,KS,66521,POTTAWATOMIE,7858894272,5.20721894967,6.86546016508,6.32627180298,6.72879903479
1634,WAMEGO HEALTH CENTER,WAMEGO,KS,66547,POTTAWATOMIE,7854562295,4.99501937322,6.7607581582,6.32627180298,6.84207455795
1635,PRATT REGIONAL MEDICAL CENTER,PRATT,KS,67124,PRATT,6204501160,4.87725193566,6.49152442624,5.87617882828,6.13764943581
1636,RAWLINS COUNTY HEALTH CENTER,ATWOOD,KS,67730,RAWLINS,7856263211,5.08531899743,5.81844009633,6.32627180298,6.73397863127
1637,HUTCHINSON REGIONAL MEDICAL CENTER INC,HUTCHINSON,KS,67502,RENO,6206652001,2.33300682925,4.24790999321,4.83413793114,6.72001624075
1638,"SUMMIT SURGICAL, LLC",HUTCHINSON,KS,67502,RENO,6206626000,5.40832004794,7.49367220633,6.32708650353,5.52848384914
1639,REPUBLIC COUNTY HOSPITAL,BELLEVILLE,KS,66935,REPUBLIC,7855272254,5.51362714269,4.33765457053,6.32627180298,7.16140794132
1640,HOSPITAL DISTRICT #1 OF RICE COUNTY,LYONS,KS,67554,RICE,6202575173,4.99287481258,6.1175886874,6.32627180298,7.55775967245
1641,MANHATTAN SURGICAL HOSPITAL LLC,MANHATTAN,KS,66502,RILEY,7857765100,5.44245756239,7.86760794517,6.45811451107,5.73656850798
1642,"VIA CHRISTI HOSPITAL MANHATTAN, INC",MANHATTAN,KS,66502,RILEY,7857762831,4.82797646108,5.11544090731,5.64585096629,6.73285263204
1643,ROOKS COUNTY HEALTH CENTER,PLAINVILLE,KS,67663,ROOKS,7854344553,5.41790962551,6.55135414445,6.32627180298,7.29112305332
1644,RUSH COUNTY MEMORIAL HOSPITAL,LA CROSSE,KS,67548,RUSH,7852222545,5.53471690618,3.91884654303,6.32627180298,8.18449084738
1645,RUSSELL REGIONAL HOSPITAL,RUSSELL,KS,67665,RUSSELL,7854833131,5.04373078209,6.55135414445,6.32627180298,7.65301920783
1646,SALINA REGIONAL HEALTH CENTER,SALINA,KS,67401,SALINE,7854527000,4.98119390254,4.53210115473,6.14692215398,6.41824844546
1647,SALINA SURGICAL HOSPITAL,SALINA,KS,67401,SALINE,7858270610,5.59042367002,7.11973646749,7.0174860122,5.75751209377
1648,SCOTT COUNTY HOSPITAL,SCOTT CITY,KS,67871,SCOTT,6208725811,5.08710877108,5.92314210321,6.32627180298,6.44662362621
1649,KANSAS HEART HOSPITAL,WICHITA,KS,67226,SEDGWICK,3166305000,6.36042509308,6.01288668053,7.19925489595,6.36487608166
1650,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC",WICHITA,KS,67226,SEDGWICK,3164625326,5.71211285516,6.1175886874,7.96032104433,5.46227509405
1651,KANSAS SURGERY & RECOVERY CENTER,WICHITA,KS,67226,SEDGWICK,3166340090,5.65935700492,6.9552047424,7.71889571365,5.92145758255
1652,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",WICHITA,KS,67235,SEDGWICK,3167967800,5.73256573984,5.30988749151,6.16766696842,6.59322872676
1653,"VIA CHRISTI HOSPITALS WICHITA, INC",WICHITA,KS,67214,SEDGWICK,3162685000,3.97121485886,4.51714372517,6.98855740205,5.31837239167
1654,WESLEY MEDICAL CENTER,WICHITA,KS,67214,SEDGWICK,3169622000,5.31102051374,4.4124417183,6.07615481129,5.54469823814
1655,SOUTHWEST MEDICAL CENTER,LIBERAL,KS,67901,SEWARD,6206296291,4.84891103335,4.60688830249,6.55225837281,7.22356309916
1656,ST FRANCIS HEALTH CENTER INC,TOPEKA,KS,66606,SHAWNEE,7852958000,4.3046073298,4.72654773892,4.23600920874,5.677566148
1657,STORMONT VAIL HOSPITAL,TOPEKA,KS,66604,SHAWNEE,7853546121,5.02790710714,4.8312497458,6.22156991828,6.71753904243
1658,SHERIDAN COUNTY HOSPITAL,HOXIE,KS,67740,SHERIDAN,7856753281,4.98961626304,4.81629231624,6.32627180298,7.24923588174
1659,GOODLAND REGIONAL MEDICAL CENTER,GOODLAND,KS,67735,SHERMAN,7858903625,5.12119366396,3.91884654303,6.32627180298,6.96908727178
1660,SMITH COUNTY MEMORIAL HOSPITAL,SMITH CENTER,KS,66967,SMITH,7852826845,5.83901010414,5.95305696231,6.32627180298,8.46891825443
1661,STAFFORD COUNTY HOSPITAL,STAFFORD,KS,67578,STAFFORD,6202345221,5.32057022494,3.91884654303,6.32627180298,6.50652678557
1662,STANTON COUNTY HOSPITAL,JOHNSON,KS,67855,STANTON,6204926250,5.32057022494,3.91884654303,6.32627180298,6.50652678557
1663,STEVENS COUNTY HOSPITAL,HUGOTON,KS,67951,STEVENS,6205446178,5.41790962551,3.91884654303,6.32627180298,7.32692982903
1664,SUMNER COUNTY HOSPITAL DISTRICT NO 1,CALDWELL,KS,67022,SUMNER,6208456492,5.86894420043,8.09196938847,6.32627180298,6.97201486979
1665,SUMNER REGIONAL MEDICAL CENTER,WELLINGTON,KS,67152,SUMNER,6203267451,4.6197265409,5.16031319597,6.21591712418,7.7611151345
1666,CITIZENS MEDICAL CENTER,COLBY,KS,67701,THOMAS,7854627511,4.7185452765,6.37186498981,6.09792679614,6.23989016645
1667,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,WA KEENEY,KS,67672,TREGO,7857432182,5.95598527509,6.25220555338,6.32627180298,7.08371399402
1668,HANOVER HOSPITAL,HANOVER,KS,66945,WASHINGTON,7853372214,5.32057022494,3.91884654303,6.32627180298,6.50652678557
1669,WASHINGTON COUNTY HOSPITAL,WASHINGTON,KS,66968,WASHINGTON,7853252211,5.53471690618,3.91884654303,6.32627180298,7.40394817679
1670,WICHITA COUNTY HEALTH CENTER,LEOTI,KS,67861,WICHITA,6203752233,5.32057022494,3.91884654303,6.32627180298,6.50652678557
1671,FREDONIA REGIONAL HOSPITAL,FREDONIA,KS,66736,WILSON,6203782121,5.69587784006,6.35690756026,6.32627180298,8.19394924097
1672,WILSON MEDICAL CENTER,NEODESHA,KS,66757,WILSON,6203258369,4.65977629003,5.74365294856,6.32627180298,7.10871117707
1673,PROVIDENCE MEDICAL CENTER,KANSAS CITY,KS,66112,WYANDOTTE,9135964000,7.34859497031,4.8312497458,8.52748695633,5.85209602961
1674,UNIVERSITY OF KANSAS HOSPITAL,KANSAS CITY,KS,66103,WYANDOTTE,9135887332,6.95315784969,5.77356780767,6.07938402026,5.45574429848
1675,T J HEALTH COLUMBIA,COLUMBIA,KY,42728,ADAIR,2703844753,4.65952534833,4.1350979364,6.59521191422,8.43952036551
1676,THE MEDICAL CENTER AT SCOTTSVILLE,SCOTTSVILLE,KY,42164,ALLEN,2706222800,5.3625431586,5.00262885051,6.32627180298,6.84713224565
1677,T J SAMSON COMMUNITY HOSPITAL,GLASGOW,KY,42141,BARREN,2706514159,4.20223501294,4.38937423881,6.57837437552,5.94318005895
1678,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,MIDDLESBORO,KY,40965,BELL,6062421100,5.82612187545,4.92784170274,6.7294825578,8.30890445412
1679,PINEVILLE COMMUNITY HOSPITAL,PINEVILLE,KY,40977,BELL,6063373051,6.75289170459,4.1350979364,6.69780139945,8.91739444133
1680,ST ELIZABETH FLORENCE,FLORENCE,KY,41042,BOONE,8592125220,7.03699968637,5.21203286426,5.18813613193,6.75795310614
1681,BOURBON COMMUNITY HOSPITAL,PARIS,KY,40361,BOURBON,8599873600,4.91702467663,5.69067060997,6.66174973165,7.45314503455
1682,KING'S DAUGHTERS' MEDICAL CENTER,ASHLAND,KY,41101,BOYD,6064084401,5.70920897533,5.18211800515,6.11344884507,6.49964888137
1683,OUR LADY OF BELLEFONTE HOSPITAL,ASHLAND,KY,41101,BOYD,6068333600,5.341393809,5.73554289863,5.27739925578,6.13279833023
1684,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,DANVILLE,KY,40422,BOYLE,8592392409,6.18625154613,4.49407624569,6.65159215746,5.84904652281
1685,KENTUCKY RIVER MEDICAL CENTER,JACKSON,KY,41339,BREATHITT,6066666000,4.25153613274,5.37656458935,6.71017443925,7.61191092684
1686,BRECKINRIDGE MEMORIAL HOSPITAL,HARDINSBURG,KY,40143,BRECKINRIDGE,2707567000,5.29890429835,5.57101117354,6.32627180298,7.37207308954
1687,CALDWELL MEDICAL CENTER,PRINCETON,KY,42445,CALDWELL,2703650300,4.52329453592,7.23128585399,6.32627180298,7.75468762999
1688,MURRAY-CALLOWAY COUNTY HOSPITAL,MURRAY,KY,42071,CALLOWAY,2707621100,3.89171194125,5.90007462372,6.96823590267,7.85219916393
1689,ST ELIZABETH FT THOMAS,FORT THOMAS,KY,41075,CAMPBELL,8595723100,5.95624879923,5.07741599828,7.47218719567,7.71910605413
1690,CARROLL COUNTY MEMORIAL HOSPITAL,CARROLLTON,KY,41008,CARROLL,5027324321,5.551128282,7.35094529042,6.32627180298,7.66731008926
1691,CASEY COUNTY HOSPITAL,LIBERTY,KY,42539,CASEY,6067876275,5.37773670023,7.72488102926,6.32627180298,7.15250323849
1692,JENNIE STUART MEDICAL CENTER,HOPKINSVILLE,KY,42240,CHRISTIAN,2708870100,5.06967526095,5.54109631444,6.28159597202,5.90894968217
1693,CLARK REGIONAL MEDICAL CENTER,WINCHESTER,KY,40391,CLARK,8597378559,5.30878169663,5.75050032819,6.80552673679,6.55099444654
1694,MEMORIAL HOSPITAL,MANCHESTER,KY,40962,CLAY,6065985104,5.84433146033,5.46630916667,6.76566849624,7.51304819391
1695,THE MEDICAL CENTER AT ALBANY,ALBANY,KY,42602,CLINTON,6063876421,4.44990431304,6.49837180586,6.7294825578,8.29426646405
1696,CRITTENDEN HEALTH SYSTEM,MARION,KY,42064,CRITTENDEN,2709655281,5.30671391439,5.01758628006,6.69925823593,7.89611313414
1697,CUMBERLAND COUNTY HOSPITAL,BURKESVILLE,KY,42717,CUMBERLAND,2708642511,5.70931153937,6.37871236944,6.32627180298,7.81616718828
1698,OWENSBORO HEALTH REGIONAL HOSPITAL,OWENSBORO,KY,42303,DAVIESS,2704172000,4.04063180851,5.28682001203,6.39196644104,5.89025809485
1699,MARCUM & WALLACE MEMORIAL HOSPITAL,IRVINE,KY,40336,ESTILL,6067232115,5.29717048812,6.6479461014,6.32627180298,7.42949905059
1700,BAPTIST HEALTH LEXINGTON,LEXINGTON,KY,40503,FAYETTE,8592606104,5.3375952551,5.70562803953,7.41053682968,5.78689136497
1701,SAINT JOSEPH EAST,LEXINGTON,KY,40509,FAYETTE,8599675000,5.72737090929,4.68852282989,6.54148351619,6.0906859588
1702,SAINT JOSEPH HOSPITAL,LEXINGTON,KY,40504,FAYETTE,8593131000,5.60218487511,4.38937423881,3.48173751745,5.31982688182
1703,UNIVERSITY OF KENTUCKY HOSPITAL,LEXINGTON,KY,40536,FAYETTE,8592572278,4.7095278644,5.5859686031,6.35825108244,5.88305169974
1704,FLEMING COUNTY HOSPITAL,FLEMINGSBURG,KY,41041,FLEMING,6068492351,5.18899531845,6.37871236944,6.66518706012,6.88046182301
1705,HIGHLANDS REGIONAL MEDICAL CENTER,PRESTONSBURG,KY,41653,FLOYD,6068868511,5.71246679472,3.80603448623,6.50407571489,6.87257982836
1706,MCDOWELL ARH HOSPITAL,MC DOWELL,KY,41647,FLOYD,6063773400,5.50597107851,6.37871236944,6.32627180298,6.88023662316
1707,SAINT JOSEPH MARTIN,MARTIN,KY,41649,FLOYD,6062856401,5.86497116309,7.38086014952,6.32627180298,7.63082771401
1708,FRANKFORT REGIONAL MEDICAL CENTER,FRANKFORT,KY,40601,FRANKLIN,5028755240,5.33430101792,4.17997022506,7.50931974215,6.21995067111
1709,ST ELIZABETH GRANT,WILLIAMSTOWN,KY,41097,GRANT,8598248240,5.29231750895,7.23128585399,6.32627180298,7.2984327395
1710,JACKSON PURCHASE MEDICAL CENTER,MAYFIELD,KY,42066,GRAVES,2702514585,6.0198557518,5.40647944846,6.6625754961,5.85062292174
1711,TWIN LAKES REGIONAL MEDICAL CENTER,LEITCHFIELD,KY,42754,GRAYSON,2702599400,6.49289437103,5.00262885051,6.38082869116,6.76313270263
1712,JANE TODD CRAWFORD HOSPITAL,GREENSBURG,KY,42743,GREEN,2709324211,5.46229321004,7.11162641756,6.32627180298,6.16950590533
1713,HARDIN MEMORIAL HOSPITAL,ELIZABETHTOWN,KY,42701,HARDIN,2707371212,6.55923039984,5.06245856872,6.85845622448,6.64400198344
1714,HARLAN ARH HOSPITAL,HARLAN,KY,40831,HARLAN,6065738100,4.92100782446,4.25475737283,6.71089278719,8.28390727107
1715,HARRISON MEMORIAL HOSPITAL,CYNTHIANA,KY,41031,HARRISON,8592342300,4.77357331881,6.0346914897,6.07306023548,7.27546235508
1716,THE MEDICAL CENTER AT CAVERNA,HORSE CAVE,KY,42749,HART,2707862191,5.26847709038,5.52613888488,6.32627180298,6.38930095623
1717,METHODIST HOSPITAL,HENDERSON,KY,42420,HENDERSON,2708277700,5.31286118535,4.79322483676,7.33325736077,6.12559193512
1718,BAPTIST HEALTH MADISONVILLE,MADISONVILLE,KY,42431,HOPKINS,2708255100,4.23982652768,4.12014050685,6.49686538133,5.48669996861
1719,BAPTIST HEALTH LOUISVILLE,LOUISVILLE,KY,40207,JEFFERSON,5028978100,3.88354816727,5.3915220189,6.18773407863,6.18617069402
1720,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,LOUISVILLE,KY,40202,JEFFERSON,5025874011,6.03309463436,3.97056621131,6.86757320118,5.52565954218
1721,NORTON HOSPITAL / NORTON HEALTHCARE PAVILION / NOR,LOUISVILLE,KY,40202,JEFFERSON,5026298000,4.57417032066,4.62869311167,4.98396419131,6.32759619809
1722,UNIVERSITY OF LOUISVILLE HOSPITAL,LOUISVILLE,KY,40202,JEFFERSON,5025623000,1.06589832587,3.73124733846,5.43236100553,6.59941241369
1723,PAUL B HALL REGIONAL MEDICAL CENTER,PAINTSVILLE,KY,41240,JOHNSON,6067893511,5.46479076599,5.06245856872,6.8354892309,8.17018134822
1724,ST ELIZABETH MEDICAL CENTER NORTH,EDGEWOOD,KY,41017,KENTON,8593012000,7.07729749096,5.22699029381,6.79661787958,6.03551199632
1725,BAPTIST HEALTH CORBIN,CORBIN,KY,40701,KNOX,6065281212,5.49264404962,5.43639430756,5.92609430256,5.04756026651
1726,BARBOURVILLE ARH HOSPITAL,BARBOURVILLE,KY,40906,KNOX,6065464175,3.97819389278,4.1350979364,6.32627180298,8.53297830211
1727,SAINT JOSEPH LONDON,LONDON,KY,40741,LAUREL,6063306000,6.88202518211,5.18211800515,5.9671206977,6.53095166013
1728,THREE RIVERS MEDICAL CENTER,LOUISA,KY,41230,LAWRENCE,6066389451,5.35343918899,6.96205212202,6.39602141448,8.51180951647
1729,MARY BRECKINRIDGE ARH HOSPITAL,HYDEN,KY,41749,LESLIE,6066722901,5.51401186101,4.1350979364,6.32627180298,7.85985595874
1730,WHITESBURG ARH HOSPITAL,WHITESBURG,KY,41858,LETCHER,6066333500,6.5358379077,5.84024490551,6.30450925735,7.74500403656
1731,EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,STANFORD,KY,40484,LINCOLN,6063654788,5.77901451176,5.03254370962,6.32627180298,7.74883243396
1732,"LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC",SALEM,KY,42078,LIVINGSTON,2709882299,5.40964746688,6.99196698113,6.32627180298,7.883051543
1733,LOGAN MEMORIAL HOSPITAL,RUSSELLVILLE,KY,42276,LOGAN,2707264011,6.22695250755,6.43854208765,6.76483601825,7.84499276873
1734,BAPTIST HEALTH RICHMOND,RICHMOND,KY,40475,MADISON,8596233131,3.83959453123,5.63084089176,7.02875168173,5.20407416034
1735,SAINT JOSEPH BEREA,BEREA,KY,40403,MADISON,8599866500,5.47949298762,6.4235846581,6.32627180298,7.75130963228
1736,SPRING VIEW HOSPITAL,LEBANON,KY,40033,MARION,2706925145,5.14451415244,5.60092603265,6.72370892012,7.03359771913
1737,MARSHALL COUNTY HOSPITAL,BENTON,KY,42025,MARSHALL,2705274800,5.40737514069,5.84024490551,6.32627180298,7.17750042154
1738,MEADOWVIEW REGIONAL MEDICAL CENTER,MAYSVILLE,KY,41056,MASON,6067595311,4.01280819717,5.82528747596,6.84780184892,5.41688801597
1739,BAPTIST HEALTH PADUCAH,PADUCAH,KY,42003,MCCRACKEN,2705752100,3.37401206095,5.3915220189,7.05257800743,6.98968374892
1740,LOURDES HOSPITAL,PADUCAH,KY,42003,MCCRACKEN,2704442444,3.92514801451,4.53894853435,6.85337408062,6.74444111531
1741,THE JAMES B HAGGIN MEMORIAL HOSPITAL,HARRODSBURG,KY,40330,MERCER,8597345441,5.33451181872,6.76760553783,6.32627180298,6.86041903661
1742,MONROE COUNTY MEDICAL CENTER,TOMPKINSVILLE,KY,42167,MONROE,2704879231,5.27817037776,5.8103300464,6.72949598486,8.50482832121
1743,SAINT JOSEPH MOUNT STERLING,MOUNT STERLING,KY,40353,MONTGOMERY,8594975018,4.33653736756,5.49622402578,6.35360531817,6.28615942619
1744,MORGAN COUNTY ARH HOSPITAL,WEST LIBERTY,KY,41472,MORGAN,6067433186,6.01691819438,4.1350979364,6.32627180298,7.50831899712
1745,OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL,GREENVILLE,KY,42345,MUHLENBERG,2703388000,4.59680313347,5.76545775774,6.47211930172,7.25451876929
1746,FLAGET MEMORIAL HOSPITAL,BARDSTOWN,KY,40004,NELSON,5023505000,5.46696762748,5.3616071598,5.77508682326,5.70897221783
1747,OHIO COUNTY HOSPITAL,HARTFORD,KY,42347,OHIO,2702987411,4.86434514423,5.61588346221,6.32627180298,7.93124431031
1748,BAPTIST HEALTH LA GRANGE,LA GRANGE,KY,40031,OLDHAM,5022225388,4.93299220296,5.42143687801,6.52807659243,6.65278477749
1749,ST ELIZABETH OWEN,OWENTON,KY,40359,OWEN,5024844656,5.40912478962,4.1350979364,6.32627180298,6.10599954841
1750,HAZARD ARH REGIONAL MEDICAL CENTER,HAZARD,KY,41701,PERRY,6064396600,6.02976832099,4.47911881614,7.00669772852,6.59243121843
1751,PIKEVILLE MEDICAL CENTER,PIKEVILLE,KY,41501,PIKE,6062183500,4.19711431473,4.83809712542,3.99301327406,7.90467072834
1752,TUG VALLEY ARH REGIONAL MEDICAL CENTER,SOUTH WILLIAMSON,KY,41503,PIKE,6062371700,5.8038427207,5.5859686031,6.07849819655,8.25057769368
1753,LAKE CUMBERLAND REGIONAL HOSPITAL,SOMERSET,KY,42503,PULASKI,6066797441,3.37388099286,4.22484251373,6.7891725724,6.05105078569
1754,ROCKCASTLE REGIONAL HOSPITAL & RESPIRATORY CARE CT,MOUNT VERNON,KY,40456,ROCKCASTLE,6062562195,4.84291960019,8.00907219077,6.66234723601,8.21274411935
1755,ST CLAIRE REGIONAL MEDICAL CENTER,MOREHEAD,KY,40351,ROWAN,6067836502,6.01785937853,5.21203286426,6.83640898481,5.26240092077
1756,RUSSELL COUNTY HOSPITAL,RUSSELL SPRINGS,KY,42642,RUSSELL,2708664141,4.65973653107,6.66290353095,6.32627180298,7.84499276873
1757,GEORGETOWN COMMUNITY HOSPITAL,GEORGETOWN,KY,40324,SCOTT,5028681100,5.34229947401,5.61588346221,6.45408004076,7.47746661805
1758,JEWISH HOSPITAL - SHELBYVILLE,SHELBYVILLE,KY,40065,SHELBY,5026474300,4.65644606821,5.03254370962,3.47491656875,6.50865687526
1759,THE MEDICAL CENTER AT FRANKLIN,FRANKLIN,KY,42135,SIMPSON,2705984800,5.41849179968,4.80818226631,6.32627180298,6.98968374892
1760,TAYLOR REGIONAL HOSPITAL,CAMPBELLSVILLE,KY,42718,TAYLOR,2704653561,5.62621568951,4.71843768899,6.50950696243,5.71572821325
1761,TRIGG COUNTY HOSPITAL,CADIZ,KY,42211,TRIGG,2705223215,5.17988276673,3.89577906355,6.32627180298,7.5745277522
1762,METHODIST HOSPITAL UNION COUNTY,MORGANFIELD,KY,42437,UNION,2703895000,5.64488391161,5.8103300464,6.32627180298,6.72665032738
1763,GREENVIEW REGIONAL HOSPITAL,BOWLING GREEN,KY,42104,WARREN,2707931000,5.39242373467,4.98767142096,6.25168047263,6.8646978337
1764,THE MEDICAL CENTER AT BOWLING GREEN,BOWLING GREEN,KY,42101,WARREN,2707451000,5.21038808985,4.25475737283,1.6943334237,4.96401112319
1765,WAYNE COUNTY HOSPITAL,MONTICELLO,KY,42633,WAYNE,6063489343,4.89970135715,5.76545775774,6.32627180298,7.52971298261
1766,BLUEGRASS COMMUNITY HOSPITAL,VERSAILLES,KY,40383,WOODFORD,8598792300,5.48699631007,5.79537261685,6.32627180298,7.41778865853
1767,ACADIA GENERAL HOSPITAL,CROWLEY,LA,70526,ACADIA,3377833222,4.06671985478,4.76581372123,5.95758638099,8.25322085438
1768,ACADIA ST LANDRY,CHURCH POINT,LA,70525,ACADIA,3376845435,5.10057559507,3.70383622293,6.32627180298,6.75631746983
1769,ALLEN PARISH HOSPITAL,KINDER,LA,70648,ALLEN,3377382527,5.37312591664,7.41327875221,6.42739936286,8.89616641823
1770,OAKDALE COMMUNITY HOSPITAL,OAKDALE,LA,71463,ALLEN,3183353700,5.66802387008,5.76796150132,6.52873341757,8.65452698215
1771,PREVOST MEMORIAL HOSPITAL,DONALDSONVILLE,LA,70346,ASCENSION,2254737931,5.10057559507,3.70383622293,6.32627180298,6.75631746983
1772,ST ELIZABETH HOSPITAL,GONZALES,LA,70737,ASCENSION,2256475000,4.71785259601,6.3213863948,5.65714238892,6.75631746983
1773,ASSUMPTION COMMUNITY HOSPITAL,NAPOLEONVILLE,LA,70390,ASSUMPTION,9853693600,5.10057559507,3.70383622293,6.32627180298,6.75631746983
1774,AVOYELLES HOSPITAL,MARKSVILLE,LA,71351,AVOYELLES,3182538611,5.21931675914,5.36411090337,6.88008612414,8.28362283376
1775,BUNKIE GENERAL HOSPITAL,BUNKIE,LA,71322,AVOYELLES,3183466681,5.10057559507,3.70383622293,6.32627180298,6.75631746983
1776,BEAUREGARD MEMORIAL HOSPITAL,DERIDDER,LA,70634,BEAUREGARD,3374627100,6.53817000917,5.61838720578,6.69975393629,8.12463174161
1777,BIENVILLE MEDICAL CENTER,ARCADIA,LA,71001,BIENVILLE,3182634700,5.19791499563,3.70383622293,6.32627180298,7.60689729283
1778,WILLIS KNIGHTON BOSSIER HEALTH CENTER,BOSSIER CITY,LA,71111,BOSSIER,3182127000,5.40368523738,4.88547315766,5.87121678951,5.48303753359
1779,CHRISTUS HEALTH SHREVEPORT - BOSSIER,SHREVEPORT,LA,71105,CADDO,3186815000,6.50199291886,5.49872776935,7.73860590564,6.37032493168
1780,NORTH CADDO MEDICAL CENTER,VIVIAN,LA,71082,CADDO,3183753235,5.07753872679,6.38121611301,6.32627180298,8.00797822075
1781,SHRINERS HOSPITALS FOR CHILDREN,SHREVEPORT,LA,71103,CADDO,3182225704,5.10057559507,3.70383622293,6.32627180298,6.75631746983
1782,SPECIALISTS HOSPITAL SHREVEPORT,SHREVEPORT,LA,71101,CADDO,3182133800,5.26593727362,7.86200163882,7.72507142477,5.60959984773
1783,UNIVERSITY HEALTH SHREVEPORT,SHREVEPORT,LA,71103,CADDO,3186755000,3.65135703685,3.47947477963,2.60898394672,7.26256672641
1784,WILLIS KNIGHTON MEDICAL CENTER,SHREVEPORT,LA,71103,CADDO,3182124000,7.35155429077,4.36196312328,7.54671301537,6.76217266586
1785,CHRISTUS LAKE AREA HOSPITAL,LAKE CHARLES,LA,70605,CALCASIEU,3374746370,5.45213205002,5.34915347382,6.08644591763,7.71386722026
1786,CHRISTUS ST PATRICK HOSPITAL,LAKE CHARLES,LA,70601,CALCASIEU,3374362511,5.59803183571,4.72094143257,5.92023228794,7.15402040005
1787,DEQUINCY MEMORIAL HOSPITAL,DEQUINCY,LA,70633,CALCASIEU,3377861200,5.10057559507,3.70383622293,6.32627180298,6.75631746983
1788,LAKE CHARLES MEMORIAL HOSPITAL,LAKE CHARLES,LA,70601,CALCASIEU,3374943000,4.84407951955,4.87051572811,7.07261008644,7.6010420968
1789,WEST CALCASIEU CAMERON HOSPITAL,SULPHUR,LA,70663,CALCASIEU,3375277034,4.55433264993,5.57351491712,7.11483149031,7.61748168565
1790,"CALDWELL MEMORIAL HOSPITAL, INC",COLUMBIA,LA,71418,CALDWELL,3186496111,6.2471394406,6.66540727453,6.44576087337,9.17834182681
1791,CITIZENS MEDICAL CENTER,COLUMBIA,LA,71418,CALDWELL,3186496106,5.82286382959,9.2829574464,6.4713864257,8.53336946434
1792,SOUTH CAMERON MEMORIAL HOSPITAL,CAMERON,LA,70631,CAMERON,3375424111,5.10057559507,3.70383622293,6.42214266716,6.75631746983
1793,CLAIBORNE MEMORIAL MEDICAL CENTER,HOMER,LA,71040,CLAIBORNE,3189272024,5.28170280031,5.678216924,6.49848224157,7.15627239852
1794,RIVERLAND MEDICAL CENTER,FERRIDAY,LA,71334,CONCORDIA,3187576551,4.41641957048,3.70383622293,6.32627180298,7.14253520784
1795,DESOTO REGIONAL HEALTH SYSTEM,MANSFIELD,LA,71052,DE SOTO,3188724610,4.47058899705,5.96240808551,6.49887833997,7.98500783633
1796,BATON ROUGE GENERAL MEDICAL CENTER,BATON ROUGE,LA,70806,EAST BATON ROUGE,2253877767,3.69293248573,5.39402576248,5.25814374447,6.98557091432
1797,LANE REGIONAL MEDICAL CENTER,ZACHARY,LA,70791,EAST BATON ROUGE,2256584000,3.51735287674,4.15255910954,6.38178091171,5.37426600738
1798,OCHSNER MEDICAL CENTER - BATON ROUGE,BATON ROUGE,LA,70816,EAST BATON ROUGE,2257522470,5.08667277804,4.90043058721,6.06464036511,5.20716772073
